EXCHANGE_ACCOUNT_ID,SENT_INDIRECT_EXPOSURE,SENT_DIRECT_EXPOSURE,RECEIVED_INDIRECT_EXPOSURE,RECEIVED_DIRECT_EXPOSURE,cluster_category,cluster_name
6349,0,0,10.53,0,category_8,service_88
21575,366.22,0,0,0,category_6,service_20
6349,0,0,2072.23,0,category_14,service_249
12797,0,0,3298.32,3111.24,category_3,service_12
12797,0,0,25.66,0,category_1,service_125
7605,1139.48,0,0,0,category_2,service_3
12797,2841.25,2841.25,4993.14,4162.64,category_1,service_1
5765,1707.24,0,4775.24,0,category_1,service_28
7605,0,0,61.75,0,category_1,service_63
17193,0,0,1450.89,1450.89,category_1,service_181
12797,0,0,34.32,0,category_1,service_9
11227,0,0,13.63,0,category_7,service_21
12797,179.07,0,127.75,0,category_2,service_3
12797,0,0,486.1,0,category_4,service_41
12797,277.83,0,2471.33,0,category_1,service_28
7605,10.61,0,23.48,0,category_1,service_5
6349,0,0,989.67,0,category_1,service_250
5765,93.07,0,0,0,category_1,service_71
7605,13296.1,7328.67,9771.48,0,category_1,service_53
11227,0,0,24.56,0,category_5,service_65
5765,664.87,0,0,0,category_1,service_5
7605,0,0,400.29,0,category_10,service_62
17193,0,0,4.36,0,category_1,service_251
6349,22.3,0,260.34,0,category_1,service_9
12797,0,0,14.93,0,category_1,service_163
5765,13.91,0,0,0,category_2,service_98
7605,98.96,0,0,0,category_1,service_90
12797,0,0,5.91,0,category_1,service_252
6349,2.03,0,8667.73,0,category_1,service_11
7605,21.8,0,0,0,category_1,service_24
5765,0,0,753.62,0,category_1,service_73
7605,27.8,0,0,0,category_6,service_148
5765,341.71,0,31.47,0,category_6,service_148
6349,0,0,2595.11,0,category_8,service_165
12797,78.75,57.32,2543.18,92.1,category_1,service_53
7605,8.5,0,0,0,category_1,service_75
12797,0,0,95.3,0,category_1,service_10
5765,166.33,0,0,0,category_1,service_51
5765,1930.92,0,1108.92,0,category_1,service_1
6349,2.48,0,0,0,category_1,service_101
17193,0,0,81,0,category_1,service_253
11227,0,0,217.63,0,category_1,service_5
7605,0,0,43.09,0,category_1,service_254
7605,69.97,0,10.85,0,category_1,service_38
5765,0,0,4.66,0,category_5,service_255
6349,0,0,94.01,0,category_1,service_96
12797,0,0,547.36,0,category_6,service_18
12797,0,0,17.57,0,category_6,service_225
6349,0,0,66.89,0,category_7,service_256
6349,0,0,49.04,0,category_4,service_257
7605,0,0,7.4,0,category_1,service_177
21575,0,0,1237.41,0,category_1,service_24
6349,0,0,43.44,0,category_1,service_83
11227,0,0,67.21,0,category_1,service_89
11227,0,0,10.69,0,category_1,service_179
21575,0,0,14975.16,5005.73,category_6,service_225
17193,0,0,19.71,0,category_1,service_71
6349,0,0,77.45,0,category_2,service_176
17193,4037.93,3133.14,54298.9,33827.24,category_1,service_53
5765,6.99,0,0,0,category_1,service_197
17193,0,0,2701.62,2701.62,category_1,service_121
6349,0,0,60.71,0,category_4,service_161
7605,6.51,0,0,0,category_1,service_258
6349,0,0,68.96,0,category_1,service_259
7605,49.14,0,0,0,category_1,service_15
6349,0,0,2.1,0,category_1,service_103
21575,0,0,7767.61,0,category_1,service_129
5765,8.34,0,0,0,category_4,service_160
17193,19.86,0,10.29,0,category_2,service_8
6349,0,0,206.35,0,category_9,service_239
17193,1006.52,1006.52,2470.15,1775.28,category_1,service_7
6349,0,0,12.08,0,category_1,service_260
12797,138.44,0,3773.29,0,category_1,service_7
21575,2525.12,1652.14,36169.59,7852.06,category_1,service_1
5765,435.6,0,0,0,category_1,service_66
5765,54.69,0,21.32,0,category_1,service_100
6349,6108.19,0,8583.81,0,category_1,service_28
6349,0,0,58.49,0,category_7,service_117
6349,0,0,58.74,0,category_1,service_139
6349,0,0,102.31,0,category_10,service_62
21575,64.21,0,0,0,category_7,service_31
17193,9.73,0,0,0,category_1,service_54
5765,43.33,0,0,0,category_1,service_14
7605,17.75,0,0,0,category_1,service_46
6349,0,0,158.16,0,category_1,service_38
6349,0,0,870.58,0,category_1,service_90
21575,7027.98,7027.98,0,0,category_1,service_181
7605,184.52,0,556.67,0,category_6,service_20
6349,0,0,1415.9,0,category_8,service_261
7605,86.7,0,2644.44,0,category_1,service_66
7605,0,0,7.79,0,category_1,service_149
5765,5.86,0,0,0,category_1,service_118
7605,23.42,0,121.23,0,category_1,service_14
5765,28.92,0,0,0,category_4,service_192
6349,0,0,225.14,0,category_11,service_262
21575,0,0,60.96,0,category_7,service_137
6349,0,0,174.26,0,category_1,service_263
5765,1299.96,0,5.89,0,category_1,service_90
12797,0,0,20.43,0,category_6,service_264
7605,3.69,0,0,0,category_8,service_35
5765,0,0,171.62,0,category_1,service_103
6349,0,0,66.71,0,category_1,service_265
12797,0,0,723.76,0,category_7,service_32
5765,125.25,0,0,0,category_3,service_44
7605,8.97,0,0,0,category_1,service_85
21575,2916.94,0,0,0,category_7,service_121
12797,0,0,11.96,0,category_1,service_73
21575,0,0,618.7,0,category_1,service_116
17193,1992.93,0,0,0,category_1,service_27
6349,0,0,508.74,0,category_8,service_126
21575,0,0,879.7,0,category_2,service_266
6349,0,0,475.67,0,category_9,service_267
12797,0,0,15.4,0,category_9,service_199
6349,0,0,14.89,0,category_1,service_54
5765,16.79,0,0,0,category_1,service_122
12797,0,0,82.23,0,category_1,service_42
6349,0,0,2158.73,0,category_7,service_32
6349,0,0,4428.41,0,category_1,service_53
7605,574.47,0,51.34,0,category_12,service_106
6349,0,0,579.76,0,category_1,service_87
11227,0,0,20.78,0,category_1,service_268
6349,0,0,691.21,0,category_1,service_269
17193,0,0,40.96,0,category_1,service_74
6349,0,0,144.13,0,category_1,service_116
12797,0,0,19.51,0,category_9,service_189
7605,18.21,0,0,0,category_1,service_73
11227,0,0,18.81,0,category_5,service_270
5765,146.53,0,0,0,category_4,service_84
6349,0,0,2942.6,0,category_1,service_7
7605,0,0,371.28,0,category_4,service_192
5765,282.31,0,1746.8,1746.8,category_1,service_101
17193,21050.61,18815.26,7292.29,4462.63,category_1,service_11
17193,0,0,33.13,0,category_1,service_271
17193,0,0,42390.41,20440.4,category_1,service_100
21575,26.44,0,0,0,category_8,service_272
17193,41.27,0,16.29,0,category_1,service_66
12797,0,0,181.68,0,category_1,service_37
6349,0,0,184.55,0,category_6,service_20
13565,0,0,3638886.19,3638886.19,category_1,service_28
12797,95.53,0,8139.41,0,category_1,service_50
5765,26.57,0,229.99,0,category_1,service_2
21575,0,0,1008.5,0,category_7,service_68
7605,328.86,0,0,0,category_1,service_34
10921,0,0,67.31,0,category_1,service_2
16893,0,0,1.69,0,category_1,service_247
16893,0,0,0.73,0,category_9,service_141
20275,29.33,0,3.86,0,category_1,service_2
6613,0,0,47729.94,0,category_11,service_172
20275,322.12,0,140.61,0,category_6,service_20
10921,0,0,94.51,0,category_10,service_62
11607,62.17,0,0,0,category_1,service_163
7261,13.73,0,0,0,category_1,service_7
16893,1.23,0,0,0,category_1,service_122
16893,49.54,0,31.77,0,category_8,service_88
6613,493.83,493.83,0,0,category_1,service_2
6613,16.02,0,0,0,category_1,service_27
16893,19.14,0,1.77,0,category_4,service_86
16893,0,0,1.76,0,category_8,service_165
16893,550.85,0,552.32,0,category_1,service_89
7261,963.02,0,0,0,category_1,service_50
11607,0,0,7.77,0,category_2,service_61
10921,0,0,2378.07,0,category_5,service_273
20275,0,0,6.1,0,category_4,service_169
20275,0,0,626.2,0,category_1,service_53
18375,0,0,40.15,0,category_1,service_274
16893,0,0,6.97,0,category_11,service_275
16893,1102.41,0,1848.41,0,category_6,service_18
6613,5272.24,4278.92,2972.16,2972.16,category_1,service_1
16893,0,0,4.36,0,category_5,service_276
16893,9.42,0,120.71,0,category_1,service_34
16893,225.48,0,3179.58,0,category_1,service_11
16893,15.03,0,11.3,0,category_9,service_45
16893,0,0,1.67,0,category_1,service_144
16893,0,0,0.97,0,category_2,service_277
20275,0,0,1397.3,0,category_7,service_32
16893,0,0,1.29,0,category_4,service_47
16893,9.39,0,81.53,0,category_1,service_37
16893,0,0,1.8,0,category_1,service_250
18375,0,0,28.06,0,category_1,service_128
18375,0,0,7370.05,0,category_1,service_29
11607,38.75,0,82.85,0,category_1,service_144
6613,32224.11,0,40126.94,0,category_1,service_28
7261,517.71,0,0,0,category_1,service_89
10921,0,0,8.64,0,category_4,service_173
15907,0,0,786.93,0,category_5,service_223
11607,6.72,0,0,0,category_1,service_195
16893,0,0,2.24,0,category_4,service_60
11607,10.02,0,129.21,0,category_1,service_7
7261,1742.36,0,0,0,category_1,service_27
15907,0,0,7365.85,0,category_1,service_29
16893,0,0,1.63,0,category_11,service_110
16893,0,0,12.6,0,category_1,service_269
18375,0,0,39.3,0,category_1,service_89
16893,48.66,0,77.84,0,category_1,service_128
16893,0,0,1.41,0,category_4,service_164
16893,65.22,0,13.8,0,category_1,service_42
16893,0,0,1,0,category_3,service_77
16893,4.4,0,0,0,category_1,service_132
10921,0,0,1113.38,1113.38,category_1,service_193
11607,29.58,0,0,0,category_1,service_63
20275,0,0,70.86,0,category_1,service_37
11607,896.16,0,0,0,category_2,service_3
10921,0,0,7007.91,0,category_1,service_128
16893,4.42,0,0,0,category_1,service_278
18375,0,0,0.92,0,category_5,service_19
16893,48.25,0,0,0,category_12,service_106
20275,0,0,359.41,0,category_1,service_9
16893,0,0,10.9,0,category_1,service_14
7049,311.36,311.36,0,0,category_2,service_3
11607,47.74,0,112.94,0,category_1,service_28
10921,0,0,7.15,0,category_1,service_83
16893,3.47,0,0.85,0,category_1,service_143
16893,0,0,3.5,0,category_3,service_56
16893,0,0,1.26,0,category_5,service_279
16893,0,0,26.72,0,category_8,service_126
16893,0,0,4.29,0,category_4,service_16
16863,175381.42,175381.42,36475.44,35330.21,category_1,service_53
6613,17754.72,0,0,0,category_1,service_54
16893,218.58,0,175.6,0,category_7,service_68
16893,0,0,10.19,0,category_1,service_113
20275,0,0,11.65,0,category_7,service_68
20275,4765.77,0,2544.39,0,category_6,service_18
10921,0,0,8.98,0,category_4,service_161
16893,350.29,0,0,0,category_1,service_53
16893,0,0,2.28,0,category_1,service_153
16893,0,0,9.22,0,category_1,service_23
16893,0,0,1.6,0,category_1,service_280
16863,0,0,31546.99,31546.99,category_1,service_100
20275,0,0,4.2,0,category_8,service_146
7049,3191.41,0,25315.93,25315.93,category_1,service_53
16893,14.06,0,0,0,category_1,service_79
16893,33.24,0,1.27,0,category_4,service_160
16893,0,0,1.37,0,category_4,service_281
18375,1958.15,1958.15,29137.47,20855.44,category_1,service_53
18375,0,0,20.44,0,category_1,service_282
16893,0,0,10.54,0,category_11,service_108
16893,5.56,0,8.72,0,category_1,service_72
16893,95.52,0,1564.74,0,category_1,service_103
11101,1007.12,1007.12,0,0,category_1,service_244
6613,64.17,0,0,0,category_1,service_42
16893,982.56,806.56,1219.79,760.56,category_1,service_50
15907,0,0,137.58,0,category_5,service_283
18375,80.44,0,0,0,category_1,service_7
11607,112711.48,92753.49,0,0,category_1,service_53
16893,10.82,0,35.43,0,category_1,service_138
7261,88.77,0,0,0,category_6,service_18
16893,0,0,59.84,0,category_1,service_25
16893,0,0,18.4,0,category_2,service_61
20275,993.45,0,0,0,category_1,service_15
16863,6092.68,5088.19,0,0,category_1,service_2
18375,0,0,1177.71,1177.71,category_1,service_100
6613,93.36,0,0,0,category_1,service_90
7261,202.74,0,0,0,category_7,service_284
18375,0,0,9.87,0,category_1,service_76
16863,0,0,2688.81,2688.81,category_1,service_1
18375,9467.26,9467.26,5626.19,0,category_1,service_1
10921,0,0,233.45,0,category_1,service_51
16863,5299.5,5299.5,924.34,924.34,category_1,service_166
18375,0,0,12283.97,0,category_1,service_11
16893,401.21,0,220.39,0,category_1,service_1
6613,2754.5,0,0,0,category_6,service_18
11607,655.41,643.16,34.01,0,category_1,service_50
7317,0,0,591.54,591.54,category_1,service_11
16893,5.54,0,0,0,category_1,service_120
16893,0,0,30.18,0,category_1,service_101
16893,5.16,0,0,0,category_1,service_118
7261,9.45,0,0,0,category_1,service_285
6613,0,0,16405.44,6329.55,category_1,service_11
16893,0,0,12.49,0,category_1,service_129
16893,0,0,9.09,0,category_9,service_239
15907,0,0,2682.04,0,category_5,service_133
16893,12.66,0,4.39,0,category_1,service_38
11607,17.78,0,0,0,category_1,service_286
7049,22914.31,22543.74,0,0,category_1,service_2
7261,58.94,0,1643.32,0,category_1,service_100
7261,650.78,0,0,0,category_2,service_3
10921,0,0,516.5,0,category_6,service_18
16893,10.81,0,175.09,0,category_3,service_44
16893,0,0,3.26,0,category_4,service_173
7261,1339.27,0,0,0,category_3,service_44
20275,0,0,10359.63,0,category_1,service_101
16893,9.15,0,0,0,category_8,service_58
7261,62.54,0,0,0,category_1,service_42
15907,0,0,318.02,0,category_5,service_17
11607,25.37,0,0,0,category_2,service_142
16893,0,0,4.47,0,category_4,service_161
10921,0,0,801.93,0,category_5,service_52
15907,0,0,2325.35,0,category_1,service_9
20275,39.94,0,812.12,0,category_1,service_7
7261,59.3,0,0,0,category_12,service_287
10921,0,0,10658.61,0,category_1,service_53
15907,0,0,108241.28,0,category_1,service_50
6613,14608.98,14563.25,14285.43,14285.43,category_1,service_53
11607,9.89,0,0,0,category_9,service_199
7317,4534.37,3458.41,0,0,category_1,service_244
16893,0,0,0.84,0,category_8,service_82
18375,0,0,7550.47,0,category_7,service_68
20275,0,0,4.48,0,category_7,service_21
16893,0,0,4.56,0,category_1,service_97
18375,0,0,330.66,0,category_1,service_218
7261,156.15,0,0,0,category_1,service_220
11607,183.55,0,0,0,category_1,service_37
10921,0,0,1300.04,0,category_1,service_50
11607,8295.81,6651.61,10557.38,8529.8,category_1,service_73
16893,0,0,11.16,0,category_5,service_52
16893,0,0,5.83,0,category_5,service_288
11101,0,0,2030.5,2030.5,category_1,service_11
7049,6111.4,2272.58,0,0,category_1,service_244
11607,4.07,0,0,0,category_5,service_279
16893,0,0,3.9,0,category_7,service_21
16893,0,0,28.1,0,category_1,service_289
16893,0,0,13.79,0,category_1,service_150
7317,4112.19,4112.19,0,0,category_1,service_51
16893,0,0,9.2,0,category_1,service_54
11607,153.5,0,816.82,0,category_1,service_100
20275,0,0,32.54,0,category_1,service_1
10921,0,0,181.46,0,category_1,service_43
16863,1101.46,0,0,0,category_1,service_34
16893,0,0,20.52,0,category_1,service_124
16893,0,0,6.71,0,category_1,service_186
11101,435318.08,435318.08,606814.32,606814.32,category_1,service_38
7317,22094.93,16037.32,0,0,category_1,service_1
7261,9444.7,1354.47,0,0,category_1,service_1
16893,377.43,0,819.24,0,category_1,service_2
15907,0,0,101.44,0,category_10,service_62
16893,0,0,22.53,0,category_5,service_133
16893,328.38,0,69.46,0,category_2,service_3
16893,4.15,0,0,0,category_2,service_142
16893,0,0,53.61,0,category_5,service_209
16893,0,0,2.36,0,category_5,service_290
20275,0,0,268.78,0,category_11,service_131
16893,0,0,23.75,0,category_2,service_8
16893,0,0,59.76,0,category_1,service_157
16893,82.72,0,626.16,0,category_6,service_20
11607,914.49,0,0,0,category_1,service_42
15907,0,0,2113.74,0,category_5,service_291
16893,4.96,0,1.02,0,category_1,service_15
11607,0,0,10.86,0,category_3,service_77
16893,12.86,0,0,0,category_1,service_51
16893,23.72,0,56.48,0,category_7,service_117
7261,44.11,0,0,0,category_1,service_66
16893,6.29,0,0,0,category_5,service_292
20275,0,0,60.9,0,category_1,service_38
16893,0,0,11.44,0,category_1,service_293
16893,0,0,12.49,0,category_2,service_246
16893,0,0,1.91,0,category_9,service_159
10921,0,0,2103.92,0,category_1,service_13
16893,0,0,1.02,0,category_4,service_294
7261,26.52,0,0,0,category_1,service_128
16893,0,0,4.23,0,category_1,service_196
16893,0,0,11.44,0,category_1,service_195
11607,0,0,12.11,0,category_1,service_132
16893,0,0,109.91,0,category_1,service_73
16893,0,0,19.64,0,category_1,service_295
7261,4329.33,2022.74,0,0,category_1,service_51
16893,2.18,0,26.54,0,category_1,service_6
16893,68.19,0,529.58,0,category_4,service_41
7261,4954.43,0,0,0,category_1,service_11
10921,0,0,8.73,0,category_1,service_29
10921,0,0,37986.41,24326.46,category_1,service_79
10921,0,0,2553.47,0,category_1,service_11
20275,0,0,37420.09,0,category_1,service_11
20275,165.2,0,1659.47,0,category_1,service_28
16893,1.1,0,25.32,0,category_1,service_24
11607,0,0,8.46,0,category_1,service_128
16893,0,0,24.57,0,category_1,service_36
16893,28.91,0,33,0,category_1,service_66
7317,1030,1030,0,0,category_1,service_2
16893,69.05,0,723.71,0,category_1,service_28
16893,15.56,0,156.69,0,category_1,service_5
16893,304.86,194.49,2912.08,2145.41,category_1,service_87
10921,0,0,11.45,0,category_2,service_8
20275,0,0,919.21,0,category_1,service_50
18375,0,0,1737.42,0,category_8,service_115
20275,0,0,3.72,0,category_4,service_41
20275,0,0,5340.81,0,category_3,service_12
18375,0,0,36.05,0,category_8,service_185
16893,0,0,3.49,0,category_1,service_229
16893,0,0,12.03,0,category_1,service_39
7049,10185.3,10185.3,0,0,category_1,service_51
20275,0,0,4.22,0,category_3,service_215
16893,5.28,0,0,0,category_1,service_296
7261,172.87,0,0,0,category_2,service_8
10921,0,0,11.2,0,category_1,service_66
16893,0,0,136.85,0,category_1,service_22
16893,0,0,1.1,0,category_5,service_65
10921,0,0,4466.8,0,category_1,service_7
16893,26.05,0,0,0,category_7,service_297
7049,87385.97,75527.83,20367.95,20367.95,category_1,service_1
16893,0,0,22.73,0,category_4,service_298
20275,0,0,173.91,0,category_1,service_89
7261,7.38,0,0,0,category_1,service_2
15907,0,0,34.12,0,category_6,service_18
16893,110.17,0,501.15,0,category_1,service_7
16893,0,0,19.15,0,category_1,service_75
16893,2.35,0,1.02,0,category_7,service_137
16893,2.22,0,0,0,category_1,service_219
6613,10.94,0,0,0,category_1,service_6
11607,10333.83,10154.87,4733.79,4733.79,category_1,service_129
11101,185670.34,185670.34,1174.36,1174.36,category_1,service_89
16893,33.48,0,7.48,0,category_1,service_163
16893,0,0,3.5,0,category_4,service_64
7317,2732.58,2732.58,0,0,category_1,service_66
11101,5709.08,5709.08,158.22,158.22,category_1,service_53
16893,0,0,29.5,0,category_1,service_85
7261,31.89,0,0,0,category_1,service_125
16893,0,0,13.1,0,category_6,service_148
16893,0,0,2.94,0,category_1,service_299
16893,0,0,1.28,0,category_5,service_135
7261,62.29,0,0,0,category_3,service_215
11607,255.96,0,28.59,0,category_1,service_2
7261,5767.52,0,4222.06,0,category_1,service_28
16893,0,0,0,0,category_5,service_19
11607,1428.45,1394.39,130.18,0,category_1,service_1
16893,9.07,0,0,0,category_1,service_183
7261,76.73,0,0,0,category_1,service_75
11607,397.64,0,0,0,category_2,service_8
6613,48.78,0,0,0,category_1,service_252
11101,6368.37,6368.37,1577.19,1577.19,category_1,service_2
15907,0,0,39749.39,0,category_1,service_181
16893,0,0,3.16,0,category_1,service_244
6613,0,0,314.41,314.41,category_5,service_17
16893,0,0,8.47,0,category_4,service_147
16893,15.84,0,2.45,0,category_1,service_116
16893,6.68,0,0,0,category_2,service_130
16893,24.99,0,18.63,0,category_1,service_33
7261,21.29,0,0,0,category_1,service_129
16893,0,0,3.1,0,category_1,service_180
18375,0,0,25.23,0,category_1,service_10
7261,84.97,0,0,0,category_1,service_71
16893,29.63,0,2.04,0,category_11,service_172
16893,1.55,0,90.66,0,category_1,service_63
16893,0,0,4.52,0,category_1,service_265
16893,0,0,28.01,0,category_12,service_114
