EXCHANGE_ACCOUNT_ID,level,CREATED_AT,FIRST_VERIFIED_AT,STATE_CODE,COUNTRY_CODE,BIRTH_YEAR,OCCUPATION,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,dummy,age,days_to_verify,days_since_creation
5541,level_d,2017-06-13,2017-06-08,FL,US,1952.0,ARTIST,4.0,3.0,7.0,439,3.0,ARTIST,1,69.0,5.0,1354.0
5543,level_b,2017-04-05,2016-01-24,NV,US,1991.0,TUTOR,2.0,3.0,22.0,259,7.0,OTHER,1,30.0,437.0,1423.0
5545,level_d,2017-12-11,2017-12-10,CA,US,1993.0,ASSOCIATE,2.0,6.0,10.0,59,4.0,OTHER,1,28.0,1.0,1173.0
5547,level_d,2017-05-16,2017-05-12,NY,US,1987.0,CUSTOMER DEVELOPMENT,6.0,3.0,7.0,623,5.0,OTHER,1,34.0,4.0,1382.0
5549,level_b,2017-10-24,2017-08-12,FL,US,1973.0,PROGRAMMER,2.0,4.0,9.0,32,1.0,TECH,1,48.0,73.0,1221.0
5551,level_c,2017-10-24,2017-10-04,NON US,SG,1987.0,MANAGER,5.0,3.0,25.0,213,2.0,MANAGER,1,34.0,20.0,1221.0
5553,level_b,2018-04-21,2017-12-09,OR,US,1981.0,OWNER,5.0,3.0,6.0,19,1.0,EXECUTIVE,1,40.0,133.0,1042.0
5555,level_d,2017-02-14,2017-02-14,CA,US,1993.0,FINANCIAL ANALYST,2.0,1.0,7.0,245,1.0,FINANCE,1,28.0,0.0,1473.0
5557,level_b,2017-11-20,2017-11-20,PA,US,1974.0,REAL ESTATE,1.0,3.0,8.0,406,3.0,REAL ESTATE,1,47.0,0.0,1194.0
5559,level_b,2017-11-11,2017-11-11,CA,US,1986.0,DATABASE ADMINISTRATOR,3.0,1.0,15.0,169,1.0,TECH,1,35.0,0.0,1203.0
5561,level_c,2016-03-11,2016-03-11,OH,US,1987.0,ADJUNCT FACULTY INSTRUCTOR,3.0,3.0,13.0,594,3.0,EXECUTIVE,1,34.0,0.0,1813.0
5563,level_b,2017-03-20,2017-03-15,CA,US,1984.0,NETWORK ANALYST,2.0,3.0,3.0,26,3.0,OTHER,1,37.0,5.0,1439.0
1855,level_e,2018-01-15,2018-01-12,CA,US,,NAN,1.0,1.0,2.0,72,4.0,MISSING,1,,3.0,1138.0
5567,level_b,2017-12-10,2017-12-08,FL,US,1967.0,MANAGER,3.0,2.0,19.0,58,4.0,MANAGER,1,54.0,2.0,1174.0
5569,level_d,2017-04-25,2015-11-16,ME,US,1979.0,BARTENDER,4.0,5.0,28.0,153,2.0,BARTENDER,1,42.0,526.0,1403.0
5571,level_c,2017-11-27,2017-11-24,NON US,SG,1989.0,SALES,4.0,3.0,40.0,363,6.0,SALES,1,32.0,3.0,1187.0
5573,level_d,2015-10-07,2015-10-07,NC,US,1968.0,ENEMPLOYED,2.0,2.0,2.0,98,2.0,OTHER,1,53.0,0.0,1969.0
5575,level_d,2015-10-07,2015-10-07,CA,US,1992.0,PROGRAMMER,2.0,3.0,9.0,57,4.0,TECH,1,29.0,0.0,1969.0
5577,level_b,2017-04-26,2016-12-25,TX,US,1984.0,ACCOUNTANT,3.0,2.0,6.0,184,1.0,FINANCE,1,37.0,122.0,1402.0
5579,level_d,2017-05-12,2015-10-21,HONG KONG,HK,1981.0,FINANCIAL SERVICES,1.0,1.0,6.0,130,2.0,FINANCE,1,40.0,569.0,1386.0
427,level_d,,2018-03-07,ON,CA,1986.0,IT,1.0,2.0,9.0,140,2.0,TECH,1,35.0,,
5583,level_d,2017-05-31,2017-05-25,OH,US,1988.0,TECHNICIAN,8.0,8.0,29.0,453,4.0,TECH,1,33.0,6.0,1367.0
5585,level_c,2016-05-16,2016-05-13,NY,US,1955.0,ENGINEER,1.0,1.0,11.0,132,9.0,TECH,1,66.0,3.0,1747.0
5587,level_b,2018-02-26,2018-02-26,UT,US,1971.0,CEO,3.0,4.0,8.0,70,1.0,EXECUTIVE,1,50.0,0.0,1096.0
5589,level_d,2017-05-06,2017-04-27,MI,US,1974.0,CONSULTANT,7.0,4.0,11.0,165,4.0,CONSULTANT,1,47.0,9.0,1392.0
5591,level_c,2015-10-24,2015-10-09,OH,US,1978.0,NETWORK ADMIN,3.0,3.0,18.0,314,7.0,OTHER,1,43.0,15.0,1952.0
5593,level_b,2018-06-21,2018-06-21,GA,US,1970.0,SOFTWARE ENGINEER,1.0,1.0,1.0,4,1.0,TECH,1,51.0,0.0,981.0
5595,level_b,2017-06-26,2017-06-21,MA,US,1986.0,RESERCHER,2.0,4.0,6.0,54,1.0,OTHER,1,35.0,5.0,1341.0
5597,level_b,2017-05-16,2017-05-16,CA,US,1985.0,CARE GIVER,1.0,1.0,1.0,88,3.0,OTHER,1,36.0,0.0,1382.0
5599,level_d,2017-02-24,2017-02-23,CA,US,1984.0,REALTOR,3.0,2.0,16.0,72,5.0,REAL ESTATE,1,37.0,1.0,1463.0
5601,level_d,2017-06-26,2017-06-21,IL,US,1990.0,TRADER,1.0,1.0,8.0,78,4.0,TRADER,1,31.0,5.0,1341.0
5603,level_b,2017-07-27,2017-07-26,CA,US,1991.0,SELFEMPLOYED,4.0,4.0,9.0,45,3.0,SELF,1,30.0,1.0,1310.0
3545,level_f,2017-11-17,2017-11-17,MA,US,1983.0,CARPENTER,2.0,3.0,4.0,17,9.0,OTHER,1,38.0,0.0,1197.0
5607,level_b,2017-05-06,2017-03-18,FL,US,1988.0,MILITARY,4.0,4.0,7.0,51,4.0,TECH,1,33.0,49.0,1392.0
5609,level_b,2015-10-06,2015-10-06,OH,US,1970.0,IT BUSINESS ANALYST,5.0,6.0,35.0,143,5.0,TECH,1,51.0,0.0,1970.0
5611,level_d,2017-08-28,2017-08-25,OH,US,1965.0,DIRECTOR SALES,2.0,1.0,2.0,132,4.0,SALES,1,56.0,3.0,1278.0
5613,level_d,2017-07-25,2017-07-21,AR,US,1949.0,RETIRED,4.0,6.0,18.0,202,3.0,RETIRED,1,72.0,4.0,1312.0
45,level_d,2018-02-02,2018-02-02,CA,US,1973.0,DIRECTOR OF OPERATIONS,2.0,1.0,4.0,29,2.0,EXECUTIVE,1,48.0,0.0,1120.0
5617,level_b,2017-05-17,2017-05-17,FL,US,1992.0,INFLUENCER,3.0,3.0,4.0,65,2.0,OTHER,1,29.0,0.0,1381.0
5619,level_d,2018-01-21,2018-01-21,PA,US,1977.0,TRADER,1.0,1.0,4.0,45,1.0,TRADER,1,44.0,0.0,1132.0
5621,level_b,2017-05-12,2017-05-07,CA,US,1976.0,SOLUTIONS ARCHITECT,3.0,3.0,7.0,786,7.0,TECH,1,45.0,5.0,1386.0
5623,level_d,2017-05-15,2017-05-09,CA,US,1970.0,CTA,1.0,1.0,5.0,453,5.0,OTHER,1,51.0,6.0,1383.0
5625,level_d,2017-06-24,2017-04-28,WA,US,1989.0,COO,3.0,2.0,7.0,218,1.0,EXECUTIVE,1,32.0,57.0,1343.0
5627,level_d,2017-01-09,2016-12-23,NY,US,1998.0,UNEMPLOYED,8.0,6.0,21.0,347,11.0,UNEMPLOYED,1,23.0,17.0,1509.0
5629,level_c,2017-05-16,2017-05-15,HK,HK,1988.0,FINANCE,2.0,2.0,7.0,164,3.0,FINANCE,1,33.0,1.0,1382.0
5631,level_b,2017-09-02,2017-07-15,VT,US,1981.0,WEB ARCHITECT,2.0,3.0,7.0,178,5.0,TECH,1,40.0,49.0,1273.0
5633,level_b,2017-05-25,2015-10-14,TX,US,1985.0,SOFTWARE ENGINEER,2.0,2.0,14.0,102,1.0,TECH,1,36.0,589.0,1373.0
5635,level_d,2018-09-07,2018-09-07,KY,US,1969.0,CEO,1.0,1.0,2.0,14,,EXECUTIVE,1,52.0,0.0,903.0
5637,level_a,,2018-01-10,NAN,NAN,,NAN,1.0,1.0,1.0,1,8.0,MISSING,1,,,
5639,level_d,2017-06-07,2017-05-30,CA,US,1972.0,ENGINEER,1.0,1.0,5.0,155,2.0,TECH,1,49.0,8.0,1360.0
5641,level_d,2015-10-11,2015-10-11,PA,US,1989.0,ENGINEER,2.0,3.0,4.0,103,2.0,TECH,1,32.0,0.0,1965.0
5643,level_c,,2018-01-08,TX,US,1965.0,ATTORNEY,3.0,3.0,4.0,12,2.0,LAW,1,56.0,,
5645,level_b,2017-05-16,2017-05-12,TX,US,1988.0,ARCHITECT,3.0,3.0,5.0,136,2.0,TECH,1,33.0,4.0,1382.0
5647,level_c,2017-10-24,2017-09-30,HONG KONG,HK,1983.0,FINANCE,4.0,4.0,38.0,314,5.0,FINANCE,1,38.0,24.0,1221.0
5649,level_b,2017-08-25,2017-08-21,CA,US,1985.0,ADVERTISING,2.0,3.0,11.0,259,2.0,OTHER,1,36.0,4.0,1281.0
5651,level_c,2017-09-06,2017-09-05,NON US,SG,1987.0,STARTUP MANAGER,4.0,4.0,26.0,177,6.0,MANAGER,1,34.0,1.0,1269.0
5653,level_b,2017-12-15,2017-12-14,CA,US,1983.0,OWNER,2.0,1.0,7.0,97,2.0,EXECUTIVE,1,38.0,1.0,1169.0
5655,level_d,2017-12-01,2017-12-01,NON US,SG,1979.0,LAWYER,1.0,1.0,3.0,109,2.0,LAW,1,42.0,0.0,1183.0
5657,level_b,2017-01-12,2017-01-11,MS,US,1977.0,INFORMATICS SPECIALIST,3.0,6.0,17.0,251,2.0,TECH,1,44.0,1.0,1506.0
5659,level_d,2015-10-25,2015-10-17,NV,US,1983.0,PHD,1.0,3.0,5.0,164,14.0,OTHER,1,38.0,8.0,1951.0
5661,level_b,2017-12-18,2017-12-11,MS,US,1974.0,INVESTOR,6.0,5.0,20.0,247,1.0,INVESTOR,1,47.0,7.0,1166.0
5663,level_b,2017-06-13,2017-06-06,MI,US,1997.0,ENTREPRENEUR,3.0,4.0,27.0,210,3.0,ENTREPRENEUR,1,24.0,7.0,1354.0
5665,level_c,2017-02-12,2017-02-01,PA,US,1970.0,SALES,3.0,3.0,7.0,167,4.0,SALES,1,51.0,11.0,1475.0
5667,level_b,2017-06-26,2017-06-22,NJ,US,1993.0,CONSULTANT,4.0,3.0,30.0,412,8.0,CONSULTANT,1,28.0,4.0,1341.0
5669,level_d,2017-05-26,2017-05-24,CA,US,1987.0,SOFTWARE ENGINEER,2.0,2.0,6.0,280,3.0,TECH,1,34.0,2.0,1372.0
5671,level_b,2018-09-11,2018-09-09,CA,US,1990.0,ACTOR,3.0,2.0,8.0,130,4.0,EXECUTIVE,1,31.0,2.0,899.0
5673,level_b,2017-11-22,2017-11-19,NY,US,1982.0,ARTIST,3.0,1.0,32.0,103,2.0,ARTIST,1,39.0,3.0,1192.0
5675,level_d,2016-10-25,2016-10-14,AR,US,1968.0,SELF EMPLOYED,2.0,2.0,5.0,271,9.0,SELF,1,53.0,11.0,1585.0
5677,level_b,2018-03-06,2018-01-06,FL,US,1979.0,SELF EMPLOYED,3.0,4.0,11.0,103,6.0,SELF,1,42.0,59.0,1088.0
5679,level_b,2017-06-12,2017-06-06,CO,US,1983.0,SOFTWARE ENGINEER,3.0,4.0,6.0,31,3.0,TECH,1,38.0,6.0,1355.0
5681,level_d,2017-07-12,2017-07-07,CA,US,1954.0,MANAGER,2.0,2.0,8.0,309,4.0,MANAGER,1,67.0,5.0,1325.0
5683,level_c,2015-10-08,2015-10-08,CA,US,1983.0,CONSULTANT,4.0,5.0,14.0,492,14.0,CONSULTANT,1,38.0,0.0,1968.0
5685,level_b,2017-05-15,2017-05-10,CA,US,1984.0,SR SOFTWARE ENGINEER,3.0,2.0,4.0,259,1.0,TECH,1,37.0,5.0,1383.0
5687,level_d,2018-09-04,2018-09-04,OH,US,1941.0,INVESTMENT,4.0,3.0,34.0,83,2.0,OTHER,1,80.0,0.0,906.0
5689,level_b,2016-08-05,2016-08-05,NJ,US,1969.0,SOFTWARE CONSULTANT,2.0,1.0,37.0,382,2.0,TECH,1,52.0,0.0,1666.0
5691,level_d,2017-07-20,2017-07-18,ID,US,1985.0,SELF EMPLOYED,2.0,1.0,4.0,59,4.0,SELF,1,36.0,2.0,1317.0
5693,level_a,,2018-01-23,NAN,NAN,,NAN,1.0,1.0,1.0,1,4.0,MISSING,1,,,
5695,level_d,2017-01-13,2015-10-05,NE,US,1977.0,ENGINEER,5.0,5.0,13.0,267,2.0,TECH,1,44.0,466.0,1505.0
5697,level_b,2018-02-20,2018-02-13,IL,US,1993.0,TRADER,2.0,2.0,4.0,211,3.0,TRADER,1,28.0,7.0,1102.0
5699,level_b,2017-08-24,2017-08-20,NY,US,1975.0,ATTORNEY,3.0,4.0,4.0,50,5.0,LAW,1,46.0,4.0,1282.0
5701,level_b,,2017-12-18,CA,US,1977.0,ENGINEER,4.0,2.0,13.0,137,2.0,TECH,1,44.0,,
5703,level_b,2017-05-02,2017-04-21,FL,US,1971.0,SKYDIVING INSTRUCTOR,5.0,4.0,12.0,168,1.0,EXECUTIVE,1,50.0,11.0,1396.0
5705,level_c,2018-02-15,2018-01-06,NON US,HK,1981.0,BUSINESS DEVELOPMENT MANAGER,4.0,2.0,8.0,12,,MANAGER,1,40.0,40.0,1107.0
5707,level_d,2017-02-22,2017-02-21,NJ,US,1996.0,ENTREPRENEUR,4.0,4.0,21.0,362,6.0,ENTREPRENEUR,1,25.0,1.0,1465.0
5709,level_b,2017-12-09,2017-12-07,NY,US,1992.0,ANALYST,6.0,5.0,19.0,86,8.0,ANALYST,1,29.0,2.0,1175.0
5711,level_b,2017-04-24,2017-04-04,CA,US,1987.0,MANAGING DIRECTOR,3.0,2.0,11.0,41,3.0,EXECUTIVE,1,34.0,20.0,1404.0
5713,level_d,2018-01-15,2017-12-12,GA,US,1995.0,BUSINESS DEVELOPER,6.0,4.0,18.0,179,5.0,TECH,1,26.0,34.0,1138.0
5715,level_b,2017-11-28,2017-11-20,CA,US,1993.0,SALES,1.0,1.0,2.0,30,4.0,SALES,1,28.0,8.0,1186.0
5717,level_b,2018-01-23,2016-04-07,NJ,US,1978.0,SOFTWARE ENGINEER,1.0,2.0,5.0,25,3.0,TECH,1,43.0,656.0,1130.0
5719,level_b,2017-03-13,2017-03-10,GA,US,1987.0,SOFTWARE DEVELOPER,3.0,3.0,6.0,54,1.0,TECH,1,34.0,3.0,1446.0
5721,level_b,2017-10-02,2017-09-30,CA,US,1975.0,RETIRED,1.0,1.0,1.0,71,1.0,RETIRED,1,46.0,2.0,1243.0
5723,level_d,2017-07-18,2017-07-11,CA,US,1956.0,BUSINESS OWNER,2.0,2.0,4.0,140,3.0,EXECUTIVE,1,65.0,7.0,1319.0
3743,level_e,2018-02-22,2018-02-20,MD,US,,NAN,1.0,1.0,1.0,2,6.0,MISSING,1,,2.0,1100.0
5727,level_d,2017-03-03,2017-03-02,FL,US,1994.0,SELF EMPLOYED,3.0,4.0,10.0,147,4.0,SELF,1,27.0,1.0,1456.0
5729,level_d,2015-10-05,2015-10-05,CA,US,1984.0,CREDIT ANALYST,5.0,6.0,14.0,261,3.0,TECH,1,37.0,0.0,1971.0
5731,level_c,2017-02-23,2017-02-22,CA,US,1996.0,PROGRAMMER,,,,44,4.0,TECH,1,25.0,1.0,1464.0
5733,level_c,2017-09-21,2017-04-21,NY,US,1961.0,SELF,3.0,3.0,17.0,125,3.0,SELF,1,60.0,153.0,1254.0
5735,level_b,2017-05-10,2017-05-03,ID,US,1974.0,SELF,1.0,1.0,1.0,89,8.0,SELF,1,47.0,7.0,1388.0
5737,level_b,2017-05-10,2017-05-04,FL,US,1988.0,SELF EMPLOYED,2.0,2.0,6.0,116,1.0,SELF,1,33.0,6.0,1388.0
5739,level_b,2017-07-05,2017-06-27,CA,US,1979.0,RETIRED,2.0,3.0,11.0,49,1.0,RETIRED,1,42.0,8.0,1332.0
5741,level_d,2017-05-22,2017-05-22,NON US,KR,1972.0,ENGINEER,5.0,4.0,9.0,141,7.0,TECH,1,49.0,0.0,1376.0
5743,level_b,2017-09-06,2017-09-05,NJ,US,1951.0,ENGINEER,1.0,1.0,1.0,24,3.0,TECH,1,70.0,1.0,1269.0
5745,level_c,2017-09-15,2017-06-20,CA,US,1985.0,REALTOR SUBSTITUTE TEACHER,3.0,2.0,8.0,301,4.0,TECH,1,36.0,87.0,1260.0
5747,level_d,2017-09-10,2017-09-09,ON,CA,1995.0,POKER PLAYER,4.0,5.0,22.0,214,7.0,POKER PLAYER,1,26.0,1.0,1265.0
5749,level_b,2017-01-10,2017-01-09,CA,US,1980.0,CTO,4.0,3.0,8.0,156,5.0,EXECUTIVE,1,41.0,1.0,1508.0
5751,level_b,2016-06-01,2016-05-31,TN,US,1988.0,WEB DESIGNER,4.0,4.0,10.0,666,2.0,TECH,1,33.0,1.0,1731.0
5753,level_b,2017-09-26,2017-09-25,LA,US,1956.0,HEALTHCARE,3.0,2.0,56.0,163,2.0,OTHER,1,65.0,1.0,1249.0
5755,level_b,2017-05-09,2017-02-09,NY,US,1988.0,PM,1.0,1.0,10.0,109,3.0,OTHER,1,33.0,89.0,1389.0
5757,level_c,2016-12-28,2016-03-31,MA,US,1990.0,SR ANALYST,5.0,5.0,22.0,378,9.0,OTHER,1,31.0,272.0,1521.0
4483,level_d,2018-06-26,2018-06-26,ISRAEL,IL,1977.0,CEO,1.0,3.0,7.0,136,5.0,EXECUTIVE,1,44.0,0.0,976.0
5761,level_b,2017-12-21,2017-12-12,CO,US,1981.0,SALES,3.0,3.0,30.0,104,1.0,SALES,1,40.0,9.0,1163.0
5763,level_c,2017-03-21,2017-03-13,BC,CA,1972.0,CTO,1.0,2.0,2.0,40,1.0,EXECUTIVE,1,49.0,8.0,1438.0
5765,level_b,2016-12-28,2016-12-28,CA,US,1990.0,ENGINEER,4.0,4.0,27.0,405,4.0,TECH,1,31.0,0.0,1521.0
5767,level_b,2016-02-08,2016-02-05,FL,US,1978.0,ATTORNEY,2.0,2.0,6.0,126,2.0,LAW,1,43.0,3.0,1845.0
5769,level_b,2017-06-16,2017-06-09,MA,US,1995.0,CONSULTANT,4.0,5.0,17.0,307,1.0,CONSULTANT,1,26.0,7.0,1351.0
5771,level_b,2017-12-18,2017-12-18,TX,US,1980.0,SOFTWARE ENGINEER,1.0,2.0,3.0,55,1.0,TECH,1,41.0,0.0,1166.0
5773,level_d,2017-10-26,2017-10-24,NON US,SG,1988.0,FREELANCE,1.0,2.0,7.0,184,2.0,OTHER,1,33.0,2.0,1219.0
5775,level_d,2018-02-15,2018-01-06,NT,HK,1962.0,BUSINESS DEVELOPMENT MANAGER,4.0,3.0,8.0,56,13.0,MANAGER,1,59.0,40.0,1107.0
5777,level_b,2017-07-20,2017-07-18,NJ,US,1974.0,FINANCE,3.0,2.0,86.0,201,2.0,FINANCE,1,47.0,2.0,1317.0
5779,level_b,2017-07-18,2017-06-21,CA,US,1990.0,UNEMPLOYED,2.0,1.0,47.0,142,1.0,UNEMPLOYED,1,31.0,27.0,1319.0
5781,level_d,2018-01-16,2018-01-11,CA,US,1983.0,TRADER,3.0,3.0,11.0,198,2.0,TRADER,1,38.0,5.0,1137.0
5783,level_b,2015-10-28,2015-10-28,CA,US,1975.0,ENGINEER,3.0,3.0,7.0,53,2.0,TECH,1,46.0,0.0,1948.0
5785,level_c,2017-11-24,2017-11-22,MN,US,1989.0,TRADER,7.0,4.0,21.0,123,3.0,TRADER,1,32.0,2.0,1190.0
5787,level_d,2017-01-06,2015-10-16,MI,US,1977.0,MARKETING,3.0,2.0,4.0,181,4.0,MARKETING,1,44.0,448.0,1512.0
5789,level_d,2016-07-12,2016-06-21,FL,US,1991.0,SALES,6.0,3.0,72.0,449,8.0,SALES,1,30.0,21.0,1690.0
5791,level_b,2017-12-08,2017-12-04,FL,US,1957.0,BUSINESS OWNER,2.0,2.0,6.0,303,1.0,EXECUTIVE,1,64.0,4.0,1176.0
5793,level_d,2018-01-22,2017-12-22,ON,CA,1977.0,SALES VP,6.0,5.0,12.0,223,6.0,SALES,1,44.0,31.0,1131.0
5795,level_d,2017-11-03,2017-10-22,NON US,GB,1979.0,ADVERTISING EXECUTIVE,1.0,1.0,5.0,61,3.0,EXECUTIVE,1,42.0,12.0,1211.0
5797,level_d,2017-12-20,2017-12-19,NON US,SG,1989.0,EXECUTIVE,3.0,4.0,7.0,68,2.0,EXECUTIVE,1,32.0,1.0,1164.0
5799,level_b,2017-12-21,2017-12-20,OH,US,1993.0,STUDENT,2.0,2.0,7.0,77,1.0,STUDENT,1,28.0,1.0,1163.0
5801,level_b,2017-06-26,2017-06-22,NY,US,1973.0,INDEPENDENT CONTRACTOR  EDITOR GENERAL,2.0,1.0,18.0,124,6.0,TECH,1,48.0,4.0,1341.0
5803,level_c,2017-04-04,2016-12-20,FL,US,1937.0,SMALL BUSINESS OWNER ERETAIL,1.0,2.0,3.0,403,8.0,EXECUTIVE,1,84.0,105.0,1424.0
5805,level_b,2018-05-03,2018-01-07,VA,US,1984.0,SOFTWARE DEVELOPER,1.0,1.0,1.0,4,1.0,TECH,1,37.0,116.0,1030.0
5807,level_b,2017-06-23,2017-06-19,PA,US,1958.0,SINGERSONGWRITER,3.0,3.0,11.0,172,2.0,TECH,1,63.0,4.0,1344.0
5809,level_b,2018-01-25,2017-12-20,CA,US,1964.0,ATTORNEY,4.0,3.0,22.0,50,3.0,LAW,1,57.0,36.0,1128.0
5811,level_f,,2018-01-11,CA,US,1988.0,INVESTMENT BANKER,1.0,2.0,2.0,10,5.0,FINANCE,1,33.0,,
5813,level_b,2017-06-01,2017-05-25,CA,US,1994.0,EXPANSION STRATEGY,3.0,2.0,5.0,153,1.0,OTHER,1,27.0,7.0,1366.0
5815,level_d,2015-12-09,2015-10-18,CA,US,1989.0,ENGINEER,2.0,1.0,4.0,41,2.0,TECH,1,32.0,52.0,1906.0
5817,level_b,2017-06-13,2017-05-30,NY,US,1991.0,TRADER,2.0,4.0,48.0,780,4.0,TRADER,1,30.0,14.0,1354.0
5819,level_d,2017-06-22,2017-05-25,WA,US,1994.0,WAITER,3.0,5.0,11.0,334,2.0,TECH,1,27.0,28.0,1345.0
5821,level_b,2017-01-19,2017-01-15,FL,US,1961.0,SYSTEMS ADMINISTRATOR,4.0,4.0,11.0,688,3.0,OTHER,1,60.0,4.0,1499.0
5823,level_c,2017-06-26,2017-06-16,BUSAN,KR,1983.0,STUDENT,1.0,1.0,1.0,40,,STUDENT,1,38.0,10.0,1341.0
5825,level_d,2015-10-29,2015-10-29,OH,US,1987.0,MACHINES SALES MANAGER,2.0,3.0,6.0,117,1.0,SALES,1,34.0,0.0,1947.0
5827,level_d,2016-11-07,2016-11-07,NY,US,1980.0,DESIGNER,4.0,3.0,15.0,261,2.0,DESIGNER,1,41.0,0.0,1572.0
5829,level_b,2018-04-20,2018-04-17,FL,US,1955.0,SELF EMPLOYED,2.0,2.0,2.0,6,1.0,SELF,1,66.0,3.0,1043.0
5831,level_b,2017-03-06,2017-03-04,NY,US,1985.0,ENGINEER,3.0,2.0,5.0,95,1.0,TECH,1,36.0,2.0,1453.0
5833,level_b,2017-10-30,2017-10-29,NC,US,1982.0,MD,4.0,4.0,11.0,169,2.0,MEDICINE,1,39.0,1.0,1215.0
5835,level_d,2017-04-26,2017-04-12,UT,US,1984.0,SUPPORT,4.0,4.0,8.0,354,10.0,OTHER,1,37.0,14.0,1402.0
5837,level_b,2018-01-30,2018-01-29,NY,US,1974.0,ADMINISTRATIVE ASSISTANT,1.0,1.0,3.0,12,3.0,OTHER,1,47.0,1.0,1123.0
5839,level_d,2017-10-13,2017-10-13,LA,US,1993.0,ATHLETE,2.0,2.0,89.0,150,7.0,OTHER,1,28.0,0.0,1232.0
5841,level_b,2017-09-21,2017-09-21,MI,US,1977.0,SELF EMPLOYED,2.0,2.0,6.0,46,4.0,SELF,1,44.0,0.0,1254.0
5843,level_b,2017-08-24,2017-08-20,MI,US,1989.0,BIOLOGIST,1.0,1.0,1.0,69,1.0,OTHER,1,32.0,4.0,1282.0
5845,level_c,2015-10-29,2015-10-07,CA,US,1955.0,ATTORNEY,4.0,5.0,15.0,94,5.0,LAW,1,66.0,22.0,1947.0
5847,level_d,2016-08-04,2016-06-25,CA,US,1987.0,OPTOMETRIST,2.0,2.0,10.0,144,3.0,OTHER,1,34.0,40.0,1667.0
5849,level_d,2017-11-23,2017-11-23,CA,US,1996.0,BUSINESS OWNER,2.0,2.0,11.0,155,8.0,EXECUTIVE,1,25.0,0.0,1191.0
5851,level_c,2016-06-23,2016-06-23,MO,US,1989.0,SENIOR PROGRAMMER FOR NEWS GRAPHICS,,,,98,3.0,TECH,1,32.0,0.0,1709.0
5853,level_b,2018-04-18,2018-04-18,NJ,US,1977.0,SALES,3.0,3.0,5.0,106,1.0,SALES,1,44.0,0.0,1045.0
5855,level_d,2017-11-06,2017-11-02,FL,US,1981.0,ECOMMERCE,4.0,4.0,6.0,160,3.0,OTHER,1,40.0,4.0,1208.0
5857,level_b,2017-06-09,2017-06-01,MN,US,1983.0,RETIREMENT ANALYST,1.0,4.0,8.0,64,1.0,RETIRED,1,38.0,8.0,1358.0
5859,level_b,2017-05-25,2017-05-24,CA,US,1982.0,PHOTOGRAPHER,4.0,4.0,13.0,153,1.0,PHOTOGRAPHER,1,39.0,1.0,1373.0
5861,level_b,2017-01-19,2017-01-08,WV,US,1992.0,STUDENT,4.0,4.0,18.0,146,3.0,STUDENT,1,29.0,11.0,1499.0
5863,level_b,2017-06-06,2017-05-27,FL,US,1980.0,SOFTWARE ENGINEER,2.0,2.0,2.0,99,2.0,TECH,1,41.0,10.0,1361.0
5865,level_d,2017-07-09,2017-06-30,CA,US,1961.0,MANAGER,3.0,3.0,16.0,1066,5.0,MANAGER,1,60.0,9.0,1328.0
5867,level_b,2017-06-11,2017-06-03,KY,US,1971.0,CONSULTANT,2.0,1.0,3.0,50,4.0,CONSULTANT,1,50.0,8.0,1356.0
5869,level_c,2017-09-15,2017-09-15,NON US,SG,1986.0,TRAINER,5.0,5.0,36.0,449,4.0,OTHER,1,35.0,0.0,1260.0
5871,level_b,2017-12-29,2017-12-14,TX,US,1984.0,MANAGER,4.0,6.0,21.0,153,5.0,MANAGER,1,37.0,15.0,1155.0
5873,level_c,2017-08-24,2017-08-20,IL,US,1979.0,BUSINESS OWNER,3.0,3.0,7.0,149,5.0,EXECUTIVE,1,42.0,4.0,1282.0
5875,level_b,2016-06-07,2016-06-07,WI,US,1970.0,NAN,1.0,2.0,3.0,40,1.0,MISSING,1,51.0,0.0,1725.0
5877,level_b,2017-05-03,2017-04-24,TX,US,1951.0,CIVIL ENGINEER,1.0,1.0,3.0,98,1.0,TECH,1,70.0,9.0,1395.0
5879,level_d,2017-11-30,2017-11-30,NON US,SG,1988.0,DIRECTOR,5.0,6.0,11.0,246,3.0,EXECUTIVE,1,33.0,0.0,1184.0
5881,level_d,2017-03-29,2017-03-10,TX,US,1967.0,SALES,7.0,5.0,20.0,479,2.0,SALES,1,54.0,19.0,1430.0
5883,level_c,2018-02-28,2018-01-11,NON US,KR,1978.0,BUSINESS,1.0,2.0,5.0,31,1.0,BUSINESS,1,43.0,48.0,1094.0
5885,level_b,2017-11-27,2017-11-24,CA,US,1974.0,STRATEGY AND OPERATIONS,3.0,3.0,10.0,35,1.0,OTHER,1,47.0,3.0,1187.0
5887,level_b,2018-08-10,2018-08-09,CA,US,1970.0,PROPERTY OWNER MANAGER,4.0,4.0,25.0,150,1.0,EXECUTIVE,1,51.0,1.0,931.0
5889,level_d,2017-05-19,2017-05-19,DC,US,1980.0,MANAGEMENT CONSULTANT,4.0,4.0,13.0,178,3.0,MANAGER,1,41.0,0.0,1379.0
5891,level_b,2017-05-24,2017-05-23,NJ,US,1980.0,WEB DEVELOPER,2.0,2.0,4.0,389,6.0,TECH,1,41.0,1.0,1374.0
