ACCOUNT_ID,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5,CURRENCY_sum_type_1,CURRENCY_sum_type_2,CURRENCY_sum_type_3,CURRENCY_sum_type_4,CURRENCY_sum_type_5
6267,1.0,7.0,3.0,,,1500.0,15.527824,30750.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
6273,,3.0,,,,,270.0,,,,,1.0,,,,,currency_3currency_3currency_3,,,
6277,2.0,2.0,1.0,,,600.0,1.050792,200.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_3currency_2,currency_1currency_1,,
6279,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
6281,16.0,19.0,29.0,,,1000.243784,2134.5802430000003,0.37440399999999996,,,2.0,2.0,1.0,,,currency_2currency_2currency_2currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_2currency_1currency_1currency_1currency_1currency_2currency_1currency_1currency_2currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
6283,3.0,3.0,3.0,,,1000.240358,0.077914,0.254821,,,2.0,1.0,1.0,,,currency_1currency_2currency_1currency_2,currency_2currency_2currency_2,currency_2currency_2currency_2,,
6285,2.0,1.0,7.0,,,0.561172,0.118903,0.594044,,,1.0,1.0,1.0,,,currency_2currency_2,currency_2,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
6295,,1.0,2.0,,,,2.0688299999999997,25000.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
6299,,1.0,,,,,135.89173300000002,,,,,1.0,,,,,currency_3,,,
6303,,,3.0,,,,,128.76030100000003,,,,,1.0,,,,,currency_3currency_3currency_3,,
6311,,,2.0,,,,,20000.799,,,,,2.0,,,,,currency_1currency_1currency_2,,
6313,1.0,1.0,,,,1000.0,2.25,,,,1.0,1.0,,,,currency_1currency_1,currency_3,,,
6321,1.0,,1.0,,,0.034802,,0.034802,,,1.0,,1.0,,,currency_5,,currency_5,,
6329,1.0,2.0,1.0,,,1000.0,3.6241820000000002,1000.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2,currency_1currency_1,,
6331,2.0,1.0,,,,500.3,0.36,,,,2.0,1.0,,,,currency_1currency_2,currency_2,,,
6333,2.0,17.0,10.0,,1.0,500.24959,2001.6990619999997,9301.023223,,500.0,2.0,2.0,3.0,,1.0,currency_2currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_2currency_2currency_2currency_1currency_2currency_3currency_1currency_2currency_1currency_1currency_1currency_1,,currency_1
6337,1.0,2.0,3.0,,,0.079184,18.7905,500.116893,,,1.0,2.0,2.0,,,currency_2,currency_3currency_2,currency_1currency_2currency_2,,
6341,,5.0,1.0,,,,3.875409,15000.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2currency_2currency_2,currency_1,,
6343,,8.0,8.0,,,,3.8803080000000003,4830.970855,,,,1.0,2.0,,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_3currency_3currency_3currency_3currency_3currency_3currency_1currency_3,,
6345,1.0,7.0,1.0,,,0.091616,3751.6925280000005,0.091616,,,1.0,2.0,1.0,,,currency_2,currency_2currency_2currency_2currency_2currency_2currency_1currency_2currency_2currency_2,currency_2,,
6353,,1.0,1.0,,,,7500.0,1.0,,,,1.0,1.0,,,,currency_1,currency_2,,
6355,,,1.0,,,,,88000.0,,,,,1.0,,,,,currency_1,,
6357,,1.0,3.0,,,,300.0,55.09,,,,1.0,1.0,,,,currency_1,currency_2currency_2currency_2currency_2,,
6361,,1.0,1.0,,,,8.0,1000.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
6367,1.0,,1.0,,,1.4251909999999999,,1.4251909999999999,,,1.0,,1.0,,,currency_2,,currency_2,,
6371,3.0,1.0,3.0,,,500.016078,0.07,0.027354,,,2.0,1.0,1.0,,,currency_1currency_2currency_2,currency_2,currency_2currency_2currency_2,,
6375,,1.0,,,,,3.05,,,,,1.0,,,,,currency_3,,,
6377,1.0,2.0,,,,500.0,25.945682,,,,1.0,1.0,,,,currency_1,currency_2currency_2currency_2,,,
6379,,1.0,1.0,,,,38.092698,30000.0,,,,1.0,1.0,,,,currency_3,currency_1,,
6383,,1.0,1.0,,,,13.459999,125000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6387,,2.0,,,,,0.5177849999999999,,,,,1.0,,,,,currency_2currency_2,,,
6389,1.0,,1.0,,,1000.0,,12.0,,,1.0,,1.0,,,currency_1currency_1,,currency_3,,
6391,,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,
6393,2.0,,2.0,,,500.9807,,2000.9807,,,2.0,,2.0,,,currency_1currency_2,,currency_1currency_1currency_1currency_1currency_2,,
6405,,,1.0,,,,,7800.0,,,,,1.0,,,,,currency_1,,
6409,1.0,1.0,,,,1000.0,5.0,,,,1.0,1.0,,,,currency_1currency_1,currency_2,,,
6411,,1.0,1.0,,,,6.174643,7451.0,,,,1.0,1.0,,,,currency_3,currency_1,,
6415,,,1.0,,,,,6000.0,,,,,1.0,,,,,currency_1,,
6419,,3.0,3.0,,,,29911.063905,2251.998987,,,,2.0,2.0,,,,currency_2currency_2currency_1,currency_1currency_1currency_2,,
6421,,,1.0,,,,,6300.0,,,,,1.0,,,,,currency_1,,
6423,1.0,3.0,2.0,,,2000.0,0.9336009999999999,10000.99801,,,1.0,1.0,2.0,,,currency_1currency_1currency_1currency_1,currency_2currency_2currency_2,currency_2currency_1,,
6425,,3.0,1.0,,,,124.243334,530.0,,,,2.0,1.0,,,,currency_2currency_3currency_2,currency_3,,
6427,1.0,2.0,2.0,,,24.0,1012.0,200024.0,,,1.0,1.0,2.0,,,currency_2,currency_3currency_3,currency_1currency_2,,
6437,,3.0,2.0,,,,110030.0,155.0,,,,2.0,1.0,,,,currency_1currency_3currency_1,currency_3currency_3,,
6439,1.0,5.0,1.0,,,500.0,16.867762,5000.0,,,1.0,1.0,1.0,,,currency_1,currency_3currency_3currency_3currency_3currency_3,currency_1,,
6441,,1.0,2.0,,,,165744.43,22.002,,,,1.0,1.0,,,,currency_1,currency_2currency_2,,
6445,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,,,
6447,1.0,,,,,1500.0,,,,,1.0,,,,,currency_1currency_1currency_1,,,,
6449,,,2.0,,,,,215.900378,,,,,2.0,,,,,currency_1currency_3,,
6453,,1.0,2.0,,,,10080.71,2.18887,,,,1.0,1.0,,,,currency_1,currency_2currency_2,,
6455,1.0,,2.0,,,0.208684,,0.23025900000000002,,,1.0,,1.0,,,currency_2,,currency_2currency_2,,
6459,1.0,,1.0,,,1500.0,,1000.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1,,
6477,1.0,,1.0,,,5000.0,,7500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1currency_1,,
6479,1.0,10.0,1.0,,,500.0,6.747636999999998,14000.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1,,
6487,,1.0,2.0,,,,2.414352,19001.110302,,,,1.0,2.0,,,,currency_2,currency_1currency_2,,
6491,1.0,4.0,,,,500.0,2.547911,,,,1.0,2.0,,,,currency_1,currency_2currency_2currency_2currency_3,,,
6493,2.0,1.0,2.0,,,3.0,11720.0,9979.01,,,1.0,1.0,2.0,,,currency_2currency_2,currency_1,currency_2currency_1,,
6495,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
6499,1.0,4.0,2.0,,,1000.0,6.55,500.449,,,1.0,2.0,2.0,,,currency_1currency_1,currency_2currency_2currency_3currency_2,currency_2currency_1,,
6503,,,3.0,,,,,0.934456,,,,,1.0,,,,,currency_2currency_2currency_2,,
6505,,,1.0,,,,,20000.0,,,,,1.0,,,,,currency_1,,
6513,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
6519,,3.0,1.0,,,,3.366517,50000.0,,,,1.0,1.0,,,,currency_2currency_2currency_2,currency_1,,
6521,7.0,8.0,9.0,,,1.037337,121.44207600000001,104001.03733699999,,,1.0,2.0,2.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_3currency_3currency_3currency_2currency_2currency_2currency_2currency_2,currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_1,,
6525,,2.0,,,,,900.094,,,,,2.0,,,,,currency_2currency_2currency_1,,,
6527,,1.0,,,,,9.841925999999999,,,,,1.0,,,,,currency_3,,,
6531,,1.0,2.0,,,,7.0,10.021042000000001,,,,1.0,1.0,,,,currency_2,currency_2currency_2,,
6533,,,4.0,,,,,0.043795,,,,,1.0,,,,,currency_2currency_2currency_2currency_2,,
6537,,1.0,,,,,512579.5,,,,,1.0,,,,,currency_1,,,
6539,1.0,5.0,1.0,,,500.0,1.5398,500.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2currency_2currency_2,currency_1,,
6545,1.0,6.0,1.0,,,3000.0,7.374421,2500.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_3currency_3currency_2currency_2currency_2currency_3,currency_1currency_1currency_1currency_1currency_1,,
6547,1.0,1.0,1.0,,,1000.0,1.0,500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1,,
6549,,2.0,,,,,4000.0,,,,,1.0,,,,,currency_1currency_1,,,
6551,1.0,3.0,,,,1000.0,0.22025,,,,1.0,1.0,,,,currency_1currency_1,currency_2currency_2currency_2,,,
6555,,1.0,1.0,,,,0.7875260000000001,500.0,,,,1.0,1.0,,,,currency_3,currency_1,,
6557,1.0,,1.0,,,7.2,,7.2,,,1.0,,1.0,,,currency_2,,currency_2,,
6559,1.0,4.0,3.0,,,500.0,0.22037,627.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2currency_2,currency_1currency_1currency_1,,
6561,,1.0,1.0,,,,0.677298,10000.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
6565,1.0,1.0,1.0,,,1000.0,2.1,1000.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_3,currency_1currency_1,,
6569,9.0,7.0,16.0,,,1500.762079,1284.1992890000001,0.990533,,,2.0,2.0,2.0,,,currency_2currency_1currency_2currency_2currency_1currency_2currency_2currency_2currency_2currency_2currency_1,currency_1currency_2currency_2currency_2currency_2currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_3currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
6575,,1.0,,,,,0.01,,,,,1.0,,,,,currency_3,,,
6587,3.0,1.0,14.0,,,7.74077,5000.0,195.55061099999998,,,1.0,1.0,2.0,,,currency_2currency_2currency_2,currency_1,currency_2currency_2currency_2currency_3currency_2currency_2currency_3currency_3currency_3currency_3currency_3currency_2currency_3currency_2,,
6595,1.0,1.0,1.0,,,499.0,0.082176,500.0,,,1.0,1.0,1.0,,,currency_1,currency_2,currency_1,,
6599,,2.0,2.0,,,,10.001245,1.536536,,,,2.0,1.0,,,,currency_2currency_3,currency_2currency_2,,
6601,,1.0,,,,,0.02,,,,,1.0,,,,,currency_2,,,
6603,2.0,1.0,2.0,,,7.608297,33565.76,7.608297,,,2.0,1.0,2.0,,,currency_2currency_4,currency_1,currency_2currency_4,,
6605,,1.0,1.0,,,,20.0,1500.0,,,,1.0,1.0,,,,currency_3currency_3,currency_1currency_1currency_1,,
6607,,1.0,2.0,,,,375.0,1.4,,,,1.0,1.0,,,,currency_1,currency_3currency_3,,
6611,1.0,1.0,1.0,,,3500.0,0.748396,4000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
6615,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
6619,1.0,1.0,1.0,,,1000.0,0.1,1000.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1currency_1,,
6623,,,5.0,,,,,4.206968,,,,,1.0,,,,,currency_3currency_3currency_3currency_3currency_3,,
6627,,1.0,1.0,,,,6100.0,0.77645,,,,1.0,1.0,,,,currency_1,currency_2,,
6631,1.0,,,,,1500.0,,,,,1.0,,,,,currency_1currency_1currency_1,,,,
6637,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
6639,,1.0,1.0,,,,0.044008,1170.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6641,,,2.0,,,,,24560.88,,,,,1.0,,,,,currency_1currency_1,,
6643,,,1.0,,,,,4000.0,,,,,1.0,,,,,currency_1,,
6645,2.0,2.0,3.0,,,0.185525,5.596115,5.4335249999999995,,,1.0,1.0,2.0,,,currency_2currency_2,currency_3currency_3,currency_2currency_2currency_3,,
6651,,,1.0,,,,,6000.0,,,,,1.0,,,,,currency_1,,
6655,,1.0,2.0,,,,3.691278,129998.037305,,,,1.0,2.0,,,,currency_2,currency_1currency_3,,
6657,2.0,,2.0,,,2000.2,,1500.2,,,2.0,,2.0,,,currency_2currency_1currency_1currency_1currency_1,,currency_1currency_2currency_1currency_1,,
6659,1.0,6.0,2.0,,,1000.0,569.29,106000.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_3currency_2currency_3currency_3currency_3currency_3currency_3currency_3,currency_1currency_1currency_1,,
6665,,,1.0,,,,,2.65,,,,,1.0,,,,,currency_2,,
6667,,1.0,1.0,,,,4.8440330000000005,20000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6673,1.0,1.0,1.0,,,4.628958,0.00905,4.628958,,,1.0,1.0,1.0,,,currency_2,currency_2,currency_2,,
6675,,1.0,1.0,,,,2.262873,54.998614,,,,1.0,1.0,,,,currency_2,currency_3,,
6677,1.0,,1.0,,,1000.0,,500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1,,
6679,1.0,,2.0,,,3.998969,,24983.998969,,,1.0,,2.0,,,currency_2,,currency_2currency_1,,
6683,3.0,1.0,3.0,,,43000.0,2.0,39017.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1currency_1,currency_2currency_3,currency_1currency_1currency_1currency_1,,
6685,1.0,1.0,4.0,,,200.0,1.441857,902.0,,,1.0,1.0,2.0,,,currency_1currency_1,currency_3,currency_1currency_1currency_1currency_2,,
6687,,2.0,2.0,,,,14.554344,17970.0,,,,1.0,1.0,,,,currency_3currency_3,currency_1currency_1,,
6691,1.0,2.0,2.0,,,1000.0,1009.0,1003.97,,,1.0,2.0,2.0,,,currency_1currency_1,currency_1currency_3,currency_1currency_3currency_1,,
6695,1.0,4.0,4.0,,,0.09,12.750387,72336.85,,,1.0,1.0,3.0,,,currency_2,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_3currency_2currency_1,,
6699,,2.0,,,,,0.21759099999999998,,,,,1.0,,,,,currency_2currency_2,,,
6705,,1.0,1.0,,,,1.0,9000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6709,1.0,,1.0,,,1500.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1currency_1,,
6711,3.0,6.0,22.0,,,0.06992899999999999,7405.92,4.9704310000000005,,,1.0,1.0,2.0,,,currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_3currency_2currency_2currency_2currency_3currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_3currency_2currency_2currency_2currency_2currency_2,,
6715,,2.0,,,,,10234.536954000001,,,,,2.0,,,,,currency_2currency_1,,,
6721,,,1.0,,,,,38277.0,,,,,1.0,,,,,currency_1,,
6723,,,1.0,,,,,399.995,,,,,1.0,,,,,currency_3,,
6727,,3.0,5.0,,,,0.45191999999999993,223.491298,,,,1.0,2.0,,,,currency_2currency_2currency_2,currency_1currency_2currency_2currency_2currency_1,,
6733,3.0,10.0,7.0,,,1.149522,4910.318176000001,69101.340885,,,1.0,2.0,2.0,,,currency_2currency_2currency_2,currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_1currency_2currency_2,currency_2currency_2currency_1currency_2currency_1currency_2currency_2,,
6735,1.0,4.0,3.0,,,4.066984,118.81664,381.066984,,,1.0,1.0,2.0,,,currency_2,currency_3currency_3currency_3currency_3,currency_3currency_3currency_2,,
6737,1.0,,5.0,,,0.07256,,30000.20468,,,1.0,,2.0,,,currency_2,,currency_2currency_2currency_2currency_2currency_1,,
6739,,,1.0,,,,,0.43200200000000005,,,,,1.0,,,,,currency_2,,
6749,,,2.0,,,,,6.722919,,,,,2.0,,,,,currency_3currency_2,,
6753,,2.0,2.0,,,,18450.6858,28550.0,,,,2.0,1.0,,,,currency_1currency_2,currency_1currency_1,,
6755,,8.0,3.0,,,,6.844743,16500.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1,,
6757,,4.0,1.0,,,,10020.674,10000.0,,,,3.0,1.0,,,,currency_2currency_2currency_1currency_3,currency_1,,
6763,,1.0,,,,,0.1,,,,,1.0,,,,,currency_2,,,
6765,3.0,5.0,7.0,,,2500.1370660000002,18869.34,2000.2770509999998,,,2.0,3.0,2.0,,,currency_1currency_2currency_1currency_1currency_2currency_1currency_1,currency_3currency_3currency_3currency_2currency_1,currency_1currency_1currency_2currency_1currency_2currency_2currency_2currency_1currency_2currency_2,,
6771,2.0,,1.0,,,1000.13807,,0.13807,,,2.0,,1.0,,,currency_2currency_1currency_1,,currency_2,,
6783,2.0,,4.0,,,0.168612,,1000.279686,,,1.0,,2.0,,,currency_2currency_2,,currency_2currency_1currency_2currency_2currency_1,,
6787,,1.0,1.0,,,,0.85,2.435561,,,,1.0,1.0,,,,currency_2,currency_2,,
6793,,1.0,1.0,,,,0.1329,500.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6799,1.0,1.0,1.0,,,0.499,500.0,0.499,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
6813,1.0,3.0,2.0,,,3000.0,1.4769999999999999,36500.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,,
6817,,1.0,6.0,,,,0.651111,0.38484599999999997,,,,1.0,1.0,,,,currency_2,currency_3currency_3currency_3currency_3currency_3currency_3,,
6821,,1.0,,,,,0.053085,,,,,1.0,,,,,currency_2,,,
6829,,2.0,3.0,,,,1.168244,0.171031,,,,1.0,1.0,,,,currency_2currency_2,currency_3currency_3currency_3,,
6833,1.0,2.0,,,,1000.0,50022.618,,,,1.0,2.0,,,,currency_1currency_1,currency_3currency_1,,,
6841,,1.0,,,,,0.564884,,,,,1.0,,,,,currency_2,,,
6849,,1.0,,,,,0.5,,,,,1.0,,,,,currency_2,,,
6855,,3.0,2.0,,,,42.0155,317.0,,,,2.0,1.0,,,,currency_3currency_2currency_2,currency_3currency_3,,
6859,,3.0,2.0,,,,16.29,15000.0,,,,1.0,1.0,,,,currency_3currency_3currency_3,currency_1currency_1,,
6863,1.0,6.0,3.0,,,1500.0,10.126975999999999,25000.899,,,1.0,2.0,2.0,,,currency_1currency_1currency_1,currency_3currency_2currency_3currency_2currency_2currency_3,currency_1currency_2currency_1,,
6869,,1.0,,,,,7.0,,,,,1.0,,,,,currency_2,,,
6871,1.0,4.0,,,,1500.0,207.087714,,,,1.0,2.0,,,,currency_1currency_1currency_1,currency_3currency_2currency_2currency_3,,,
6873,1.0,,1.0,,,500.0,,500.0,,,1.0,,1.0,,,currency_1,,currency_1,,
6875,1.0,,8.0,,,0.003551,,0.017687,,,1.0,,1.0,,,currency_2,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
6887,1.0,1.0,4.0,,,0.9173469999999999,2.5677,19.380779,,,1.0,1.0,1.0,,,currency_2,currency_3,currency_3currency_3currency_3currency_3,,
6889,2.0,,1.0,,,501.102438,,1.102438,,,2.0,,1.0,,,currency_1currency_2,,currency_2,,
6891,,2.0,1.0,,,,49.789865999999996,34790.0,,,,2.0,1.0,,,,currency_2currency_3,currency_1,,
6893,1.0,3.0,1.0,,,500.0,28.519185,1000.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_2currency_3,currency_1currency_1,,
6899,,1.0,1.0,,,,0.06018,500.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6903,,1.0,1.0,,,,60.570358,45000.0,,,,1.0,1.0,,,,currency_3,currency_1,,
6907,,1.0,4.0,,,,4.667,41000.075678,,,,1.0,2.0,,,,currency_3,currency_2currency_2currency_1currency_1,,
6921,1.0,8.0,2.0,,,500.0,39.914393999999994,12500.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_3currency_2currency_3currency_3currency_3currency_2currency_3currency_3,currency_1currency_1,,
6925,,1.0,,,,,4000.0,,,,,1.0,,,,,currency_1,,,
6931,,,1.0,,,,,180000.0,,,,,1.0,,,,,currency_1,,
6935,,1.0,,,,,1.0,,,,,1.0,,,,,currency_3,,,
6937,,2.0,1.0,,,,3.543026,16978.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
6943,,1.0,1.0,,,,0.8429639999999999,500.0,,,,1.0,1.0,,,,currency_2,currency_1,,
6945,3.0,4.0,5.0,,,500.190676,3.613251,3.554716,,,2.0,1.0,2.0,,,currency_1currency_2currency_2,currency_2currency_2currency_2currency_2,currency_3currency_2currency_2currency_2currency_2,,
6947,1.0,1.0,1.0,,,1500.0,1.7762810000000002,4.195,,,1.0,1.0,1.0,,,currency_1currency_1currency_1,currency_3,currency_3,,
6949,1.0,5.0,2.0,,,2000.0,21.909271,505.050187,,,1.0,3.0,2.0,,,currency_1currency_1currency_1currency_1,currency_2currency_3currency_1currency_2currency_2,currency_1currency_3,,
6953,1.0,1.0,,,,0.261982,0.69523,,,,1.0,1.0,,,,currency_2,currency_2,,,
6955,,4.0,,,,,0.6000000000000001,,,,,1.0,,,,,currency_2currency_2currency_2currency_2,,,
6959,1.0,3.0,,,,500.0,0.15992699999999999,,,,1.0,1.0,,,,currency_1,currency_2currency_2currency_2,,,
6963,,,2.0,,,,,625.0,,,,,1.0,,,,,currency_1currency_1,,
6965,1.0,4.0,1.0,,,0.004,21.339239999999997,0.004,,,1.0,1.0,1.0,,,currency_2,currency_2currency_2currency_2currency_2currency_2,currency_2,,
6967,,1.0,1.0,,,,0.3184,1000.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
6969,1.0,,,,,1500.0,,,,,1.0,,,,,currency_1currency_1currency_1,,,,
6973,2.0,3.0,3.0,,,14.264878,10.872537,17.254877999999998,,,1.0,1.0,1.0,,,currency_2currency_2,currency_2currency_2currency_2,currency_2currency_2currency_2,,
6983,,1.0,,,,,22.654553,,,,,1.0,,,,,currency_2,,,
6985,,4.0,,,,,460.43,,,,,3.0,,,,,currency_2currency_3currency_3currency_1currency_3,,,
6991,,1.0,,,,,7.999999000000001,,,,,1.0,,,,,currency_2,,,
6999,,1.0,,,,,0.236148,,,,,1.0,,,,,currency_2,,,
7003,,,1.0,,,,,10000.0,,,,,1.0,,,,,currency_1,,
7007,,8.0,,,,,0.5317860000000001,,,,,1.0,,,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,,
7009,,2.0,,,,,1.139,,,,,1.0,,,,,currency_2currency_2,,,
7015,1.0,1.0,,,,497.0,1.0,,,,1.0,1.0,,,,currency_1,currency_2,,,
7017,,1.0,2.0,,,,0.6,32000.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
7019,1.0,,1.0,,,4.999444,,3.8210629999999997,,,1.0,,1.0,,,currency_2,,currency_2,,
7021,,2.0,,,,,6500.326038,,,,,2.0,,,,,currency_1currency_2,,,
7033,,2.0,3.0,,,,7289.010996,38.909996,,,,2.0,2.0,,,,currency_3currency_1,currency_3currency_3currency_2,,
7051,,1.0,,,,,0.017289,,,,,1.0,,,,,currency_2,,,
7053,,2.0,,,,,11.0,,,,,1.0,,,,,currency_2currency_2currency_2,,,
7055,1.0,,1.0,,,500.0,,2000.0,,,1.0,,1.0,,,currency_1,,currency_1currency_1currency_1currency_1,,
7057,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
7059,,4.0,,,,,23.34,,,,,1.0,,,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,,
7063,1.0,,1.0,,,1000.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1currency_1,,
7065,1.0,1.0,1.0,,,1500.0,10.0,1500.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1,currency_3,currency_1currency_1currency_1,,
7069,,1.0,,,,,1.079232,,,,,1.0,,,,,currency_2,,,
7073,,3.0,5.0,,,,0.7761199999999999,0.69566,,,,1.0,2.0,,,,currency_3currency_3currency_3,currency_3currency_3currency_3currency_2currency_2,,
7083,1.0,4.0,1.0,,,500.0,1.3110280000000003,5000.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2currency_2,currency_1,,
7091,2.0,5.0,7.0,,,12.035590999999998,41111.074691,107.28979100000001,,,1.0,3.0,3.0,,,currency_2currency_2currency_2,currency_1currency_3currency_2currency_3currency_2,currency_1currency_2currency_3currency_2currency_3currency_2currency_2currency_2,,
7093,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
7095,,1.0,,,,,0.257865,,,,,1.0,,,,,currency_2,,,
7101,,,1.0,,,,,25000.0,,,,,1.0,,,,,currency_1,,
7103,,3.0,2.0,,,,3533.279142,2.749,,,,2.0,2.0,,,,currency_2currency_1currency_1,currency_2currency_3,,
7105,,,2.0,,,,,40000.050254,,,,,2.0,,,,,currency_3currency_1currency_1,,
7113,3.0,,3.0,,,3.159376,,3.159376,,,1.0,,1.0,,,currency_2currency_2currency_2,,currency_2currency_2currency_2,,
7115,,6.0,4.0,,,,5.218999999999999,50800.0,,,,2.0,1.0,,,,currency_3currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1,,
7119,,1.0,4.0,,,,1900.0,0.14471,,,,1.0,1.0,,,,currency_1,currency_2currency_2currency_2currency_2,,
7121,,1.0,1.0,,,,0.5929989999999999,2500.0,,,,1.0,1.0,,,,currency_2,currency_1,,
7127,,1.0,2.0,,,,9248.3,2.761894,,,,1.0,1.0,,,,currency_1,currency_2currency_2,,
7133,,,1.0,,,,,1500.0,,,,,1.0,,,,,currency_1,,
7137,,1.0,,,,,0.75,,,,,1.0,,,,,currency_2,,,
7143,,1.0,1.0,,,,0.047842,500.0,,,,1.0,1.0,,,,currency_2,currency_1,,
7145,1.0,,4.0,,,500.0,,358.22193,,,1.0,,1.0,,,currency_1,,currency_3currency_3currency_3currency_3,,
7147,1.0,2.0,1.0,,,1000.0,0.223526,1000.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_3currency_2,currency_1currency_1,,
