EXCHANGE_ACCOUNT_ID,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG
15135,21,50490.64,0.0,237071.25000000003,23704.81,5,21,12,3,0,3,0,2,1,0,0,0,0,0,0,0,0,2404.3161904761905,0.0,11289.107142857145,1128.8004761904763
15145,55,535558.99,527606.1900000001,916032.6,479811.58,7,29,33,2,2,8,0,6,0,2,0,0,2,0,0,0,0,9737.436181818182,9592.83981818182,16655.13818181818,8723.84690909091
15155,29,39298.95,38734.56,32807.84,19.09,7,29,19,1,2,1,3,2,1,0,0,0,0,0,0,0,0,1355.1362068965516,1335.6744827586206,1131.3048275862068,0.6582758620689655
15163,128,921681.0200000003,188012.76,749835.08,2947.81,11,87,74,6,3,7,4,7,6,7,4,0,5,5,0,0,0,7200.632968750002,1468.8496875,5858.0865625,23.029765625
15177,36,844559.35,353422.5,210904.51000000004,0.0,8,36,22,3,1,0,2,2,2,3,0,0,0,1,0,0,0,23459.981944444444,9817.291666666666,5858.458611111112,0.0
15181,6,165871.21999999997,165866.06,108222.03,83988.66,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27645.203333333327,27644.343333333334,18037.005,13998.11
15191,57,65588.94,19631.71,7808.159999999999,6132.490000000001,10,57,26,4,1,9,2,4,3,6,1,0,1,0,0,0,0,1150.683157894737,344.4159649122807,136.9852631578947,107.58754385964913
15201,163,13916.769999999999,8171.89,246684.11000000013,20755.36,12,82,113,4,6,6,6,6,4,4,4,0,2,4,0,4,0,85.37895705521471,50.13429447852761,1513.3994478527616,127.33349693251535
15207,26,35644.6,32858.6,60357.299999999996,55068.75,6,13,14,2,0,2,0,4,2,2,0,0,0,0,0,0,0,1370.9461538461537,1263.7923076923075,2321.4346153846154,2118.028846153846
15235,52,156155.56,146690.12,529167.8099999999,239983.32,6,27,36,2,0,6,2,4,2,0,0,0,0,0,0,0,0,3002.9915384615383,2820.963846153846,10176.304038461538,4615.0638461538465
15245,8,14411.01,11490.76,123479.44000000002,113496.43000000001,2,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1801.37625,1436.345,15434.930000000002,14187.053750000001
15259,100,10843.49,5455.16,46167.600000000006,6494.4,9,51,63,4,4,2,5,6,12,0,0,0,0,2,0,2,0,108.4349,54.5516,461.67600000000004,64.944
15263,167,522566.65,124081.98999999999,1904591.78,205212.06,9,84,137,2,6,6,4,4,4,2,2,0,0,0,0,0,0,3129.141616766467,743.0059281437125,11404.74119760479,1228.814730538922
15291,14,528467.46,523074.81,582473.1299999999,486647.94000000006,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37747.67571428571,37362.48642857143,41605.22357142856,34760.567142857144
15303,12,33328.73000000001,1860.6000000000001,136962.00999999998,0.0,4,12,8,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2777.3941666666674,155.05,11413.500833333332,0.0
15329,7,475286.95999999996,107804.19,20323.58,20323.58,3,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,67898.13714285714,15400.598571428573,2903.3685714285716,2903.3685714285716
15341,6,0.0,0.0,1038758.2999999999,0.0,2,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173126.38333333333,0.0
15351,4,24536.18,24465.870000000003,76824.45,36377.6,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.045,6116.467500000001,19206.1125,9094.4
15361,15,55067.42,42891.23,45099.47,27862.020000000004,4,15,11,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3671.161333333333,2859.4153333333334,3006.6313333333333,1857.4680000000003
15385,3,1019422.29,1019422.29,57597.58,57597.58,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807.43,339807.43,19199.193333333333,19199.193333333333
15391,1,122.83,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.83,0.0,0.0,0.0
15399,254,279987.47,118056.93000000001,391981.1600000001,0.0,11,130,145,10,8,31,10,8,14,16,8,2,0,2,0,0,0,1102.3128740157479,464.791062992126,1543.232913385827,0.0
15415,2,5325.29,5325.29,107360.62999999999,107360.62999999999,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662.645,2662.645,53680.314999999995,53680.314999999995
15439,25,264865.66,150740.86000000002,10229.86,2878.59,4,25,19,0,0,1,0,4,1,0,0,0,0,0,0,0,0,10594.6264,6029.634400000001,409.19440000000003,115.1436
15449,4,299855.27999999997,299855.27999999997,1382478.7,1162969.1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74963.81999999999,74963.81999999999,345619.675,290742.275
15489,343,208520.12,31464.57,236379.50999999995,89471.55000000002,13,173,180,19,8,44,12,6,14,26,10,2,16,4,2,0,0,607.9303790087463,91.73344023323615,689.1530903790086,260.85
15515,78,80384.62,42745.04,96287.68999999999,13283.06,10,78,52,5,2,6,3,2,5,1,1,0,0,1,0,0,0,1030.5720512820512,548.0133333333333,1234.457564102564,170.29564102564103
15525,26,13370.720000000001,0.0,779109.77,704077.44,6,17,14,5,0,1,0,3,0,1,0,0,0,2,0,0,0,514.2584615384616,0.0,29965.760384615387,27079.901538461538
15533,10,10131.72,0.0,0.0,0.0,4,10,3,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1013.1719999999999,0.0,0.0,0.0
15541,4,112536.48,112536.48,220275.36000000002,51918.94,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28134.12,28134.12,55068.840000000004,12979.735
15553,193,56706.340000000004,5389.97,254879.31999999995,1587.14,9,99,129,6,6,15,12,6,11,6,2,0,0,0,0,0,0,293.8152331606218,27.927305699481867,1320.6182383419687,8.223523316062177
15585,9,157587.67,49145.98,438588.49999999994,228332.5,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17509.741111111114,5460.664444444445,48732.05555555555,25370.277777777777
15587,163,287569.61000000004,41495.56,242277.23,20311.15,12,163,109,10,4,10,9,4,5,4,3,1,1,3,0,0,0,1764.2307361963192,254.57398773006133,1486.363374233129,124.60828220858896
15589,65,275610.83,273516.94,1171908.1400000001,1081880.35,7,32,45,2,0,2,0,6,4,4,2,0,0,0,0,0,0,4240.166615384615,4207.952923076923,18029.356000000003,16644.313076923077
15621,2,240851.34,240851.34,0.0,0.0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120425.67,120425.67,0.0,0.0
15669,98,63532.79,59000.27,141119.11,38797.41999999999,7,49,76,4,4,0,0,4,2,4,4,0,0,0,0,0,0,648.2937755102041,602.0435714285713,1439.9909183673467,395.8920408163264
15687,35,81605.21,72017.91,73380.92,62840.409999999996,7,35,22,3,2,4,1,2,0,1,0,0,0,0,0,0,0,2331.5774285714288,2057.6545714285717,2096.597714285714,1795.4402857142857
15691,3,0.0,0.0,4510123.01,838264.03,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1503374.3366666667,279421.3433333333
15695,202,459932.2400000001,238187.63999999998,301804.29000000004,257855.77,12,102,121,10,6,20,2,10,11,10,4,0,2,4,0,2,0,2276.8922772277233,1179.1467326732673,1494.0806435643567,1276.513712871287
15703,9,735676.9400000001,735676.9400000001,2037150.9200000002,2037150.9200000002,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81741.88222222222,81741.88222222222,226350.10222222225,226350.10222222225
15707,26,29790.95,29790.95,182828.12,130101.26000000001,2,15,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1145.8057692307693,1145.8057692307693,7031.850769230769,5003.8946153846155
15727,11,80658.68000000001,80247.72,173771.6,71316.73999999999,2,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7332.607272727273,7295.2472727272725,15797.418181818182,6483.339999999999
15729,14,201244.72999999998,193549.72999999998,218465.99,198225.19999999998,3,14,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14374.62357142857,13824.980714285713,15604.71357142857,14158.942857142856
15749,67,0.0,0.0,402002.6700000001,0.0,9,67,42,2,2,7,3,2,5,3,0,0,1,0,0,0,0,0.0,0.0,6000.0398507462705,0.0
15755,59,123984.21000000002,7965.84,34243.96,0.0,11,59,36,2,1,3,4,3,4,2,2,1,1,0,0,0,0,2101.4272881355937,135.0142372881356,580.4061016949153,0.0
15759,6,354047.91,354047.91,1917511.9,1906060.07,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59007.98499999999,59007.98499999999,319585.31666666665,317676.67833333334
15797,4,9003.05,15.71,13529.06,218.37,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2250.7625,3.9275,3382.265,54.5925
15835,66,31890.170000000002,0.0,24450.159999999996,0.0,7,35,46,1,0,3,4,6,4,0,0,0,2,0,0,0,0,483.18439393939394,0.0,370.4569696969696,0.0
15845,33,33389.920000000006,9638.4,152337.61000000004,94422.78,5,19,22,5,0,0,0,2,2,0,2,0,0,0,0,0,0,1011.8157575757577,292.07272727272726,4616.291212121214,2861.296363636364
15851,4,131695.78,90975.44,4525.18,4196.16,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32923.945,22743.86,1131.295,1049.04
15891,41,13855.81,4715.05,54931.35999999999,0.0,7,41,31,2,1,1,0,3,1,2,0,0,0,0,0,0,0,337.94658536585365,115.00121951219512,1339.7892682926827,0.0
15907,12,0.0,0.0,163907.78999999998,0.0,4,12,4,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0.0,0.0,13658.982499999998,0.0
15911,9,32848.15,32848.15,354621.36,122673.79,4,9,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3649.7944444444447,3649.7944444444447,39402.37333333333,13630.42111111111
15915,27,113208.98,20373.72,8163.89,2424.66,8,27,18,2,1,2,0,1,0,1,1,0,0,1,0,0,0,4192.925185185185,754.5822222222223,302.3662962962963,89.80222222222221
15949,17,13260.57,13260.57,70010.15000000001,0.0,4,17,14,0,0,1,1,0,0,0,0,0,0,1,0,0,0,780.0335294117647,780.0335294117647,4118.244117647059,0.0
16003,28,139336.66,8882.19,37566.82,5291.45,7,28,21,2,0,1,0,1,1,1,1,0,0,0,0,0,0,4976.309285714286,317.22107142857146,1341.672142857143,188.98035714285714
16011,3,5876.12,5876.12,165810.44999999998,152330.28999999998,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958.7066666666667,1958.7066666666667,55270.149999999994,50776.76333333333
16015,3,129888.83000000002,0.0,0.0,0.0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43296.27666666667,0.0,0.0,0.0
16041,3,18326.69,1318.8,33663.46,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6108.8966666666665,439.59999999999997,11221.153333333334,0.0
16043,40,198978.06999999998,16328.189999999999,212724.71000000002,0.0,7,24,22,5,0,3,0,4,2,0,2,0,2,0,0,0,0,4974.451749999999,408.20475,5318.11775,0.0
16055,6,282036.02,282036.02,156504.53,156504.53,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47006.003333333334,47006.003333333334,26084.088333333333,26084.088333333333
16061,54,72408.00999999998,41063.57,87355.92,17796.31,9,54,33,3,1,9,1,3,1,1,2,0,0,0,0,0,0,1340.8890740740737,760.4364814814815,1617.7022222222222,329.56129629629635
16075,5,109166.26,109166.26,92690.57999999999,92515.38,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21833.252,21833.252,18538.115999999998,18503.076
16103,53,190358.80999999997,39256.09,0.0,0.0,8,53,34,5,3,3,0,2,3,2,0,0,1,0,0,0,0,3591.675660377358,740.6809433962263,0.0,0.0
16129,7,119768.01000000001,112143.29000000001,108111.54,104800.11,2,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17109.715714285714,16020.470000000001,15444.505714285713,14971.444285714286
16149,50,104064.11,87420.76,130838.37,122471.52,10,50,28,3,1,2,2,3,4,3,2,0,2,0,0,0,0,2081.2822,1748.4152,2616.7673999999997,2449.4304
16151,61,203845.0499999999,142227.41,5776.400000000001,5017.43,10,33,34,4,2,4,2,3,6,2,2,0,2,0,0,0,0,3341.7221311475396,2331.596885245902,94.69508196721313,82.25295081967214
16167,35,237306.99,107551.76999999999,593127.4199999999,86771.97,6,35,26,1,2,0,3,2,0,0,0,0,0,1,0,0,0,6780.199714285714,3072.907714285714,16946.497714285713,2479.1991428571428
16177,293,517728.9899999999,658.58,622100.0699999995,25.16,11,182,162,16,8,29,18,7,22,16,8,0,4,3,0,0,0,1766.9931399317402,2.2477133105802047,2123.208430034128,0.0858703071672355
16181,11,15441.240000000002,14335.01,687248.69,212484.93,4,11,7,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1403.7490909090911,1303.1827272727273,62477.15363636363,19316.811818181817
16185,11,193351.34999999998,115668.13,292743.11000000004,283726.98000000004,3,11,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,17577.39545454545,10515.284545454546,26613.010000000006,25793.36181818182
16189,5,60772.08,1338.17,159687.53,0.0,2,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12154.416000000001,267.634,31937.506,0.0
16197,2,323249.45999999996,323249.45999999996,268069.38,268069.38,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161624.72999999998,161624.72999999998,134034.69,134034.69
16219,32,52268.57,49262.479999999996,111584.48,77523.39,6,17,16,2,0,2,2,4,0,6,0,0,0,0,0,0,0,1633.3928125,1539.4524999999999,3487.015,2422.6059375
16227,47,52965.17,0.0,0.0,0.0,8,47,23,3,0,4,1,2,5,6,3,0,0,0,0,0,0,1126.918510638298,0.0,0.0,0.0
16235,2,61984.7,61984.7,94834.65,35739.07,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30992.35,30992.35,47417.325,17869.535
16259,1,98.44,0.0,94.05,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.44,0.0,94.05,0.0
16273,23,210.51999999999998,57.61,143633.66000000003,0.0,7,14,13,1,2,0,2,2,0,0,0,2,0,1,0,0,0,9.15304347826087,2.504782608695652,6244.941739130436,0.0
16275,2,0.0,0.0,50999.19,0.0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,25499.595,0.0
16293,234,5641.139999999999,4994.1900000000005,288737.8900000001,100520.2,11,117,146,14,8,12,8,8,18,6,6,0,0,6,0,2,0,24.107435897435895,21.34269230769231,1233.9226068376072,429.5735042735043
16311,5,21343.329999999998,0.0,47566.850000000006,0.0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268.665999999999,0.0,9513.37,0.0
16315,62,21601.210000000003,9688.49,37888.99,330.81,8,62,36,5,2,7,3,2,4,3,0,0,0,0,0,0,0,348.40661290322583,156.26596774193547,611.1127419354839,5.335645161290323
16319,26,706419.5,688435.61,104238.05999999998,93118.01999999999,4,26,21,1,0,0,0,3,0,0,0,0,0,1,0,0,0,27169.98076923077,26478.292692307692,4009.1561538461533,3581.462307692307
16325,5,379962.61,77459.67,0.0,0.0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75992.522,15491.934,0.0,0.0
16397,8,154704.22999999998,79125.94,0.0,0.0,2,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19338.028749999998,9890.7425,0.0,0.0
16403,109,31316.190000000006,6533.820000000001,227662.61000000004,48097.13,12,109,73,6,3,7,5,3,6,2,1,1,1,1,0,0,0,287.3044954128441,59.94330275229358,2088.647798165138,441.2580733944954
16405,3,2673.8500000000004,0.0,20097.260000000002,0.0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,891.2833333333334,0.0,6699.086666666667,0.0
16411,9,1527075.01,1492753.57,954905.09,922596.12,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169675.0011111111,165861.5077777778,106100.56555555556,102510.68
16425,55,2404053.1499999994,2180726.89,753741.6300000001,595048.6100000001,9,55,35,5,0,5,2,3,1,2,1,0,0,1,0,0,0,43710.05727272726,39649.57981818182,13704.393272727275,10819.065636363639
16433,1,1286.31,0.0,1174.03,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.31,0.0,1174.03,0.0
16449,9,71353.57,36711.49,67707.5,24048.12,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928.174444444445,4079.054444444444,7523.055555555556,2672.0133333333333
16455,89,70846.44999999998,0.0,0.0,0.0,10,46,47,8,2,4,0,4,7,8,6,0,1,2,0,0,0,796.0275280898875,0.0,0.0,0.0
16465,22,30095.55,27787.92,571651.07,95471.68,5,22,17,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1367.9795454545454,1263.0872727272726,25984.13954545454,4339.621818181818
16473,3,72900.9,72900.9,0.0,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24300.3,24300.3,0.0,0.0
16495,41,62087.09999999999,9195.52,51263.39,2428.6,9,41,25,4,2,0,1,2,4,1,1,0,0,1,0,0,0,1514.3195121951217,224.2809756097561,1250.3265853658536,59.234146341463415
16517,75,72389.55,23179.65,118337.33000000002,23747.49,10,75,40,4,2,4,3,3,5,11,2,0,0,1,0,0,0,965.1940000000001,309.062,1577.8310666666669,316.63320000000004
16541,417,403276.94999999995,307646.91,1666047.1500000004,114297.90999999999,13,210,245,16,15,21,24,8,18,20,18,2,6,8,0,16,0,967.0910071942445,737.7623741007194,3995.316906474821,274.0957074340527
16545,28,29701.560000000005,0.0,32883.53,8156.83,6,28,16,2,0,1,0,3,0,5,1,0,0,0,0,0,0,1060.7700000000002,0.0,1174.4117857142858,291.3153571428571
16553,5,324612.93,34478.86,339977.74000000005,60315.65,3,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,64922.585999999996,6895.772,67995.54800000001,12063.130000000001
16567,70,453840.16000000003,453840.16000000003,1314434.5999999999,1218230.21,7,36,52,2,2,6,0,2,2,0,4,0,0,0,0,0,0,6483.430857142857,6483.430857142857,18777.63714285714,17403.288714285714
16575,4,9729.55,9729.55,13909.720000000001,11495.23,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432.3875,2432.3875,3477.4300000000003,2873.8075
16579,28,242236.41999999998,2105.33,379584.53,0.0,7,28,18,2,1,1,0,3,2,1,0,0,0,0,0,0,0,8651.300714285713,75.19035714285714,13556.590357142859,0.0
16581,4,5028.05,5028.05,1739419.89,1628186.98,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.0125,1257.0125,434854.9725,407046.745
16593,164,1083460.5499999996,0.0,0.0,0.0,10,86,100,12,5,12,4,8,8,9,4,0,0,2,0,0,0,6606.46676829268,0.0,0.0,0.0
16599,16,78096.66,76414.37000000001,79473.51,60395.5,3,16,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4881.04125,4775.898125000001,4967.094375,3774.71875
16605,87,101851.96999999999,41561.86,0.0,0.0,9,87,52,5,1,8,0,4,8,6,1,0,0,2,0,0,0,1170.7122988505746,477.7225287356322,0.0,0.0
16613,77,42136.05,0.0,0.0,0.0,7,40,44,6,0,0,0,4,7,8,6,0,0,2,0,0,0,547.2214285714286,0.0,0.0,0.0
16645,89,1584945.1800000002,1514134.32,1728514.0,1494600.93,7,46,67,2,4,6,2,6,2,0,0,0,0,0,0,0,0,17808.372808988766,17012.745168539328,19421.505617977527,16793.268876404494
16647,16,44023.75,30811.369999999995,158438.54,134006.87,5,16,11,2,1,0,0,1,0,0,0,0,0,1,0,0,0,2751.484375,1925.7106249999997,9902.40875,8375.429375
16671,6,235412.25,235412.25,239791.82,239791.82,2,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39235.375,39235.375,39965.30333333334,39965.30333333334
16693,16,92081.47999999998,8926.0,0.0,0.0,4,16,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5755.092499999999,557.875,0.0,0.0
16725,14,50719.37,15183.67,55837.509999999995,1901.5,2,14,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3622.812142857143,1084.547857142857,3988.3935714285712,135.82142857142858
16735,16,525157.3200000001,488920.26999999996,262578.65,255278.29000000004,3,16,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32822.332500000004,30557.516874999998,16411.165625,15954.893125000002
16747,16,66197.91,0.0,0.0,0.0,5,12,8,2,0,1,0,2,0,3,0,0,0,0,0,0,0,4137.369375,0.0,0.0,0.0
16761,13,178300.75,173091.71,44283.86000000001,42192.46,2,10,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13715.442307692309,13314.746923076922,3406.4507692307698,3245.5738461538463
16809,5,78946.53,78946.53,26028.26,26028.26,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789.306,15789.306,5205.652,5205.652
16825,11,10642.23,8916.33,270640.51,54752.4,4,11,6,0,0,2,0,1,2,0,0,0,0,0,0,0,0,967.4754545454545,810.5754545454546,24603.682727272728,4977.49090909091
16857,92,87887.58000000002,1024.71,471201.49000000005,112649.49,8,47,69,4,1,2,4,6,4,2,0,0,0,0,0,0,0,955.2997826086959,11.138152173913044,5121.755326086957,1224.4509782608695
16861,49,72287.86000000002,65382.63999999999,93292.94000000003,38174.43,10,49,35,2,1,1,1,2,3,2,0,1,0,1,0,0,0,1475.2624489795921,1334.3395918367346,1903.9375510204088,779.07
16863,6,187875.06,185769.11000000002,71635.58,70490.34999999999,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31312.51,30961.518333333337,11939.263333333334,11748.391666666665
16867,15,443948.69,387358.55000000005,2413.13,2413.13,5,15,11,1,0,1,0,1,1,0,0,0,0,0,0,0,0,29596.579333333335,25823.903333333335,160.87533333333334,160.87533333333334
16869,319,0.0,0.0,1588535.7499999995,0.0,13,165,196,14,9,28,15,8,14,9,9,2,9,4,0,2,0,0.0,0.0,4979.735893416926,0.0
16873,74,41074.92,40804.84,435283.63,350029.24000000005,4,37,64,2,0,0,0,6,2,0,0,0,0,0,0,0,0,555.0664864864865,551.4167567567567,5882.211216216217,4730.124864864865
16875,4,122986.96,47907.0,0.0,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30746.74,11976.75,0.0,0.0
16891,162,57370.200000000004,11102.18,146026.66,43975.56,11,81,88,12,10,7,4,6,10,12,8,0,1,0,0,4,0,354.1370370370371,68.53197530864198,901.3991358024691,271.4540740740741
16893,289,6019.280000000001,1001.05,17874.99000000001,2905.97,11,146,158,16,6,36,24,6,10,9,8,0,12,4,0,0,0,20.827958477508652,3.463840830449827,61.851176470588264,10.055259515570933
16895,7,166844.17,163843.17,65223.46,56248.77,4,7,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,23834.88142857143,23406.167142857146,9317.637142857142,8035.538571428571
16901,85,2047.6,0.0,320949.51000000007,101981.79000000001,9,43,47,2,4,0,16,4,4,4,0,2,2,0,0,0,0,24.089411764705883,0.0,3775.876588235295,1199.7857647058825
16921,104,120596.98000000001,51544.99,47236.840000000004,9244.13,10,104,55,7,3,13,1,3,6,12,2,0,2,0,0,0,0,1159.5863461538463,495.6249038461538,454.2003846153847,88.88586538461537
16945,19,26587.199999999997,25631.039999999997,75910.93,74016.73999999999,3,19,16,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1399.3263157894735,1349.0021052631578,3995.3121052631577,3895.6178947368417
16947,5,476491.29000000004,434805.56,122955.10999999999,122955.10999999999,4,5,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,95298.258,86961.112,24591.021999999997,24591.021999999997
16951,29,2746.34,0.0,283785.54,58880.18,8,29,21,1,0,0,1,2,1,1,1,0,0,1,0,0,0,94.70137931034483,0.0,9785.708275862069,2030.3510344827587
16965,48,126566.77,0.0,65474.42,578.23,9,48,34,2,2,1,0,2,3,2,1,0,0,1,0,0,0,2636.8077083333333,0.0,1364.0504166666667,12.046458333333334
16977,12,50076.17,26336.879999999997,45197.89000000001,19078.65,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4173.014166666667,2194.74,3766.4908333333337,1589.8875
16979,12,0.0,0.0,117117.90000000001,5259.65,5,12,8,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,9759.825,438.3041666666666
16997,20,142824.15000000005,129148.20999999999,157815.51999999996,138756.84,5,20,12,2,0,0,2,2,2,0,0,0,0,0,0,0,0,7141.207500000002,6457.4105,7890.775999999998,6937.842
16999,58,45725.16,0.0,226813.40000000002,0.0,6,29,40,4,4,2,0,4,4,0,0,0,0,0,0,0,0,788.364827586207,0.0,3910.5758620689658,0.0
17007,25,62519.31,62519.31,459507.5899999999,449248.2199999999,1,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.7724,2500.7724,18380.303599999996,17969.928799999998
17009,76,99118.09000000001,0.0,10891.209999999997,0.0,10,76,40,7,2,3,1,3,6,10,3,0,0,0,0,1,0,1304.1853947368422,0.0,143.30539473684206,0.0
17017,7,36768.09,0.0,144995.0,15351.63,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252.584285714285,0.0,20713.571428571428,2193.0899999999997
17049,3,231039.13,0.0,12840.44,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77013.04333333333,0.0,4280.1466666666665,0.0
17053,1,23631.05,23114.13,61170.73,51334.61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23631.05,23114.13,61170.73,51334.61
17079,16,57888.170000000006,57106.020000000004,0.0,0.0,3,8,10,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3618.0106250000003,3569.1262500000003,0.0,0.0
17081,32,152144.99000000002,90070.95000000001,243189.24999999997,122081.3,6,32,24,2,1,0,0,2,2,0,1,0,0,0,0,0,0,4754.530937500001,2814.7171875000004,7599.664062499999,3815.040625
17085,48,104264.96999999999,101954.37,375118.06000000006,350365.43999999994,10,48,30,2,2,2,5,1,0,2,1,1,2,0,0,0,0,2172.186875,2124.049375,7814.959583333334,7299.279999999999
17087,14,0.0,0.0,519238.35,2414.47,5,14,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,37088.45357142857,172.46214285714285
17107,78,74420.18,16572.899999999998,69175.09,10450.9,8,40,54,4,6,2,4,2,4,0,0,0,0,2,0,0,0,954.1048717948717,212.4730769230769,886.8601282051281,133.98589743589744
17113,27,25876.009999999995,14047.380000000001,168836.96,60171.53,8,27,16,2,1,1,3,2,1,0,1,0,0,0,0,0,0,958.3707407407405,520.2733333333334,6253.22074074074,2228.575185185185
17149,12,797.7900000000001,317.51,182622.18000000002,23432.66,4,12,7,2,0,0,2,0,1,0,0,0,0,0,0,0,0,66.4825,26.459166666666665,15218.515000000001,1952.7216666666666
17153,127,250812.58,9136.470000000001,520549.0200000001,66521.16000000002,11,66,56,0,6,16,17,4,6,8,6,2,4,0,0,2,0,1974.9022047244093,71.94070866141733,4098.811181102363,523.7886614173229
17157,3,9033.52,9033.52,248175.98,231831.83000000002,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011.1733333333336,3011.1733333333336,82725.32666666668,77277.27666666667
