level,STATE_CODE,COUNTRY_CODE,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,age,days_to_verify,days_since_creation,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5
level_b,CA,US,3.0,2.0,6.0,72,3.0,OTHER,38.0,2.0,1228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,VA,US,4.0,5.0,21.0,472,10.0,TECH,47.0,0.0,1542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2919.073526,,,,,2.0,,,
level_b,IN,US,5.0,6.0,47.0,537,6.0,OTHER,42.0,4.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,3000.0,1.0,1000.164,,,1.0,1.0,2.0,,
level_d,FL,US,2.0,2.0,9.0,82,7.0,SELF,27.0,2.0,1477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,3.0,8.0,62,4.0,FINANCE,28.0,6.0,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,3.0,13.0,126,1.0,TECH,28.0,1.0,1535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1500.0,,500.0,,,1.0,,1.0,,
level_d,NON US,SG,4.0,5.0,14.0,166,5.0,TECH,37.0,2.0,1177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,FL,US,2.0,2.0,4.0,162,3.0,OTHER,38.0,1.0,1161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MA,US,2.0,1.0,20.0,197,4.0,FINANCE,37.0,48.0,1608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1000.0,,,,,1.0,,,,
level_b,CA,US,3.0,4.0,29.0,137,4.0,MEDICINE,43.0,0.0,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1500.0,37.954596,,,,1.0,2.0,,,
level_b,NY,US,3.0,2.0,5.0,93,2.0,EXECUTIVE,57.0,124.0,1236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,LA,US,2.0,2.0,5.0,129,4.0,STUDENT,31.0,0.0,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,WA,US,4.0,3.0,5.0,46,6.0,OTHER,36.0,276.0,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CO,US,5.0,4.0,19.0,328,1.0,OTHER,41.0,0.0,1467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.38322,,,,,1.0,,,,
level_b,NV,US,3.0,6.0,9.0,162,2.0,SELF,35.0,24.0,1410.0,79.0,226137.73,67415.12,371267.29,3557.09,11.0,79.0,42.0,3.0,3.0,8.0,5.0,3.0,6.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2862.502911392405,853.3559493670886,4699.585949367089,45.02645569620253,,,,,,,,,,,,,,,
level_b,CA,US,6.0,3.0,26.0,245,1.0,TECH,33.0,8.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,1500.0,2990.0,1700.0,,,1.0,1.0,1.0,,
level_b,MO,US,6.0,5.0,17.0,339,1.0,TECH,42.0,4.0,1586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,3.0,3.0,26.0,58,2.0,TEACHER,51.0,9.0,1139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,PR,US,1.0,1.0,15.0,108,12.0,TEACHER,53.0,1.0,1213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,7.068804,54742.634764,7.068804,,,1.0,2.0,1.0,,
level_d,NON US,SG,3.0,2.0,11.0,147,4.0,OTHER,37.0,6.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,258.0,,,,,2.0,,,
level_b,NY,US,1.0,1.0,2.0,13,4.0,MISSING,56.0,1.0,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,FL,US,2.0,2.0,6.0,50,1.0,MARKETING,28.0,0.0,1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,7340.05,0.498,,,,1.0,1.0,,
level_b,IL,US,3.0,4.0,12.0,389,3.0,TECH,32.0,4.0,1502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,ON,CA,2.0,3.0,7.0,69,2.0,TRADER,40.0,42.0,1275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,7.084052,,34.597275,,,1.0,,2.0,,
level_c,NON US,SG,4.0,4.0,16.0,111,,FINANCE,44.0,0.0,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,2.0,2.0,5.0,25,2.0,FINANCE,41.0,1.0,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,2.0,2.0,6.0,218,2.0,INSURANCE,34.0,0.0,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,MN,US,5.0,2.0,6.0,161,5.0,TECH,70.0,6.0,1339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.235803,,,,,1.0,,,
level_b,NY,US,1.0,1.0,2.0,13,1.0,TECH,36.0,8.0,1360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,GA,US,2.0,3.0,24.0,115,4.0,FINANCE,29.0,1.0,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,IL,US,3.0,3.0,10.0,193,1.0,SELF,41.0,8.0,1138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,AR,US,1.0,2.0,6.0,85,4.0,RETIRED,61.0,7.0,1366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,4.7,20020.0,,,,1.0,1.0,,
level_b,CA,US,3.0,2.0,9.0,85,2.0,SELF,41.0,0.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NV,US,2.0,2.0,24.0,45,2.0,TECH,52.0,7.0,1359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,20.865,100000.0,92.294556,,,1.0,1.0,2.0,,
level_b,IL,US,4.0,4.0,9.0,596,5.0,MEDICINE,46.0,2.0,1589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,500.0,10.0,500.0,,,1.0,1.0,1.0,,
level_a,NON US,ZA,1.0,1.0,1.0,1,3.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,WA,US,2.0,2.0,3.0,58,2.0,TECH,41.0,1.0,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,1.0,1.0,2.0,105,10.0,LAW,49.0,1.0,1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,34.101143,185000.0,,,,1.0,1.0,,
level_d,NY,US,6.0,3.0,14.0,97,2.0,TECH,37.0,0.0,1719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,170.184,18.72165,,,,2.0,1.0,,
level_a,NAN,NAN,,,,1,4.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,SC,US,3.0,5.0,21.0,165,2.0,TECH,32.0,5.0,1339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,IL,US,5.0,4.0,20.0,350,1.0,TECH,45.0,4.0,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,9.991222,,6.246656,,,1.0,,1.0,,
level_d,AL,US,4.0,3.0,8.0,42,7.0,SELF,40.0,5.0,1323.0,4.0,166355.38,166355.38,70044.64,30562.25,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41588.845,41588.845,17511.16,7640.5625,,,,,,,,,,,,,,,
level_c,NON US,SG,1.0,3.0,4.0,7,2.0,EXECUTIVE,52.0,0.0,1108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,1.0,2.0,34,1.0,TECH,33.0,32.0,1445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,4.0,18.0,48,2.0,TECH,51.0,0.0,1234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,SO PAULO,BR,1.0,1.0,5.0,30,3.0,MANAGER,52.0,0.0,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_a,NAN,NAN,,,,1,5.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2000.0,,,,,1.0,,
level_d,TX,US,1.0,1.0,10.0,141,1.0,OTHER,51.0,517.0,1387.0,3.0,44514.65,44514.65,89764.68,40858.42,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14838.216666666667,14838.216666666667,29921.56,13619.473333333332,,,,,,,,,,,,,,,
level_d,CA,US,1.0,1.0,1.0,27,1.0,TECH,53.0,0.0,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,4.0,2.0,20.0,55,1.0,STUDENT,26.0,1.0,1247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CO,US,2.0,1.0,9.0,300,2.0,RESEARCHER,35.0,16.0,1796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,500.0,,,,,1.0,,,,
level_d,FL,US,4.0,3.0,7.0,439,3.0,ARTIST,69.0,5.0,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1500.0,,,,,1.0,,
level_b,NV,US,2.0,3.0,22.0,259,7.0,OTHER,30.0,437.0,1423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,2.0,6.0,10.0,59,4.0,OTHER,28.0,1.0,1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NY,US,6.0,3.0,7.0,623,5.0,OTHER,34.0,4.0,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,2.0,4.0,9.0,32,1.0,TECH,48.0,73.0,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,SG,5.0,3.0,25.0,213,2.0,MANAGER,34.0,20.0,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OR,US,5.0,3.0,6.0,19,1.0,EXECUTIVE,40.0,133.0,1042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,2.0,1.0,7.0,245,1.0,FINANCE,28.0,0.0,1473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,500.0,,,,,1.0,,,,
level_b,PA,US,1.0,3.0,8.0,406,3.0,REAL ESTATE,47.0,0.0,1194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,1.0,15.0,169,1.0,TECH,35.0,0.0,1203.0,26.0,124410.73,79240.33,518.39,0.0,3.0,14.0,22.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4785.028076923078,3047.705,19.938076923076924,0.0,,,1.0,,,,,19500.0,,,,,1.0,,
level_c,OH,US,3.0,3.0,13.0,594,3.0,EXECUTIVE,34.0,0.0,1813.0,181.0,98674.48000000004,2056.43,20.85,0.0,11.0,123.0,91.0,12.0,5.0,22.0,3.0,6.0,10.0,14.0,13.0,0.0,3.0,0.0,0.0,0.0,2.0,545.162872928177,11.36149171270718,0.1151933701657458,0.0,,,1.0,,,,,1000.0,,,,,1.0,,
level_b,CA,US,2.0,3.0,3.0,26,3.0,OTHER,37.0,5.0,1439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_e,CA,US,1.0,1.0,2.0,72,4.0,MISSING,,3.0,1138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,3.0,2.0,19.0,58,4.0,MANAGER,54.0,2.0,1174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,34102.4,3.0,,,,1.0,1.0,,
level_d,ME,US,4.0,5.0,28.0,153,2.0,BARTENDER,42.0,526.0,1403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.288802,,,,,1.0,,,
level_c,NON US,SG,4.0,3.0,40.0,363,6.0,SALES,32.0,3.0,1187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.37668,,,,,2.0,,,
level_d,NC,US,2.0,2.0,2.0,98,2.0,OTHER,53.0,0.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,2.0,3.0,9.0,57,4.0,TECH,29.0,0.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,100000.0,,,,,1.0,,,
level_b,TX,US,3.0,2.0,6.0,184,1.0,FINANCE,37.0,122.0,1402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.458631,,0.458631,,,1.0,,1.0,,
level_d,HONG KONG,HK,1.0,1.0,6.0,130,2.0,FINANCE,40.0,569.0,1386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,ON,CA,1.0,2.0,9.0,140,2.0,TECH,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,OH,US,8.0,8.0,29.0,453,4.0,TECH,33.0,6.0,1367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.7,,,,,1.0,,,
level_c,NY,US,1.0,1.0,11.0,132,9.0,TECH,66.0,3.0,1747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,UT,US,3.0,4.0,8.0,70,1.0,EXECUTIVE,50.0,0.0,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,MI,US,7.0,4.0,11.0,165,4.0,CONSULTANT,47.0,9.0,1392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,OH,US,3.0,3.0,18.0,314,7.0,OTHER,43.0,15.0,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,GA,US,1.0,1.0,1.0,4,1.0,TECH,51.0,0.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MA,US,2.0,4.0,6.0,54,1.0,OTHER,35.0,5.0,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,1.0,1.0,88,3.0,OTHER,36.0,0.0,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,3.0,2.0,16.0,72,5.0,REAL ESTATE,37.0,1.0,1463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,
level_d,IL,US,1.0,1.0,8.0,78,4.0,TRADER,31.0,5.0,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,4.0,4.0,9.0,45,3.0,SELF,30.0,1.0,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_f,MA,US,2.0,3.0,4.0,17,9.0,OTHER,38.0,0.0,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,4.0,4.0,7.0,51,4.0,TECH,33.0,49.0,1392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OH,US,5.0,6.0,35.0,143,5.0,TECH,51.0,0.0,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1500.0,,,,,1.0,,,,
level_d,OH,US,2.0,1.0,2.0,132,4.0,SALES,56.0,3.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,950.0,0.356,1500.0,,,1.0,1.0,1.0,,
level_d,AR,US,4.0,6.0,18.0,202,3.0,RETIRED,72.0,4.0,1312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,20540.4,,,,,2.0,,,
level_d,CA,US,2.0,1.0,4.0,29,2.0,EXECUTIVE,48.0,0.0,1120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,3.0,3.0,4.0,65,2.0,OTHER,29.0,0.0,1381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,500.0,0.039,,,,1.0,1.0,,,
level_d,PA,US,1.0,1.0,4.0,45,1.0,TRADER,44.0,0.0,1132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,3.0,7.0,786,7.0,TECH,45.0,5.0,1386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.499,61.158338,2.499,,,1.0,1.0,1.0,,
level_d,CA,US,1.0,1.0,5.0,453,5.0,OTHER,51.0,6.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.5,,,,,1.0,,,
level_d,WA,US,3.0,2.0,7.0,218,1.0,EXECUTIVE,32.0,57.0,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NY,US,8.0,6.0,21.0,347,11.0,UNEMPLOYED,23.0,17.0,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,18622.09,,,,,1.0,,,
level_c,HK,HK,2.0,2.0,7.0,164,3.0,FINANCE,33.0,1.0,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,13.91,400.3,414.31,,,1.0,1.0,2.0,,
level_b,VT,US,2.0,3.0,7.0,178,5.0,TECH,40.0,49.0,1273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,500.0,,1000.0,,,1.0,,1.0,,
level_b,TX,US,2.0,2.0,14.0,102,1.0,TECH,36.0,589.0,1373.0,9.0,51.55,0.0,169106.49999999997,0.0,3.0,9.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.727777777777778,0.0,18789.61111111111,0.0,,1.0,,,,,5233.45,,,,,1.0,,,
level_d,KY,US,1.0,1.0,2.0,14,,EXECUTIVE,52.0,0.0,903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_a,NAN,NAN,1.0,1.0,1.0,1,8.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,1.0,1.0,5.0,155,2.0,TECH,49.0,8.0,1360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,PA,US,2.0,3.0,4.0,103,2.0,TECH,32.0,0.0,1965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,20.0,,0.057113,,,1.0,,1.0,,
level_c,TX,US,3.0,3.0,4.0,12,2.0,LAW,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,3.0,3.0,5.0,136,2.0,TECH,33.0,4.0,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,2.596212,38520.0,,,,1.0,1.0,,
level_c,HONG KONG,HK,4.0,4.0,38.0,314,5.0,FINANCE,38.0,24.0,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,30000.0,,,,,1.0,,
level_b,CA,US,2.0,3.0,11.0,259,2.0,OTHER,36.0,4.0,1281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1500.0,8.7,1000.0,,,1.0,2.0,1.0,,
level_c,NON US,SG,4.0,4.0,26.0,177,6.0,MANAGER,34.0,1.0,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2000.0,,,,,1.0,,
level_b,CA,US,2.0,1.0,7.0,97,2.0,EXECUTIVE,38.0,1.0,1169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,SG,1.0,1.0,3.0,109,2.0,LAW,42.0,0.0,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MS,US,3.0,6.0,17.0,251,2.0,TECH,44.0,1.0,1506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1287.62,,,,,1.0,,,
level_d,NV,US,1.0,3.0,5.0,164,14.0,OTHER,38.0,8.0,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MS,US,6.0,5.0,20.0,247,1.0,INVESTOR,47.0,7.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,0.15,500.271423,,,,1.0,2.0,,
level_b,MI,US,3.0,4.0,27.0,210,3.0,ENTREPRENEUR,24.0,7.0,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.12778,994.83,0.12778,,,1.0,1.0,1.0,,
level_c,PA,US,3.0,3.0,7.0,167,4.0,SALES,51.0,11.0,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,4.0,3.0,30.0,412,8.0,CONSULTANT,28.0,4.0,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1500.0,,10000.0,,,1.0,,1.0,,
level_d,CA,US,2.0,2.0,6.0,280,3.0,TECH,34.0,2.0,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,2.0,8.0,130,4.0,EXECUTIVE,31.0,2.0,899.0,9.0,39899.65000000001,38912.67,152331.8,146098.58000000002,6.0,9.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.294444444446,4323.63,16925.755555555555,16233.175555555556,,,,,,,,,,,,,,,
level_b,NY,US,3.0,1.0,32.0,103,2.0,ARTIST,39.0,3.0,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,AR,US,2.0,2.0,5.0,271,9.0,SELF,53.0,11.0,1585.0,78.0,155902.33,69991.63,6236.45,1945.59,10.0,78.0,55.0,5.0,2.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1998.7478205128205,897.3285897435898,79.95448717948717,24.943461538461538,,2.0,2.0,,,,1.085662,12225.0,,,,1.0,1.0,,
level_b,FL,US,3.0,4.0,11.0,103,6.0,SELF,42.0,59.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CO,US,3.0,4.0,6.0,31,3.0,TECH,38.0,6.0,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,2.0,2.0,8.0,309,4.0,MANAGER,67.0,5.0,1325.0,35.0,376682.63,294197.57,814302.04,533509.73,6.0,35.0,26.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10762.360857142858,8405.644857142857,23265.772571428573,15243.135142857142,1.0,3.0,,,,500.0,23.252655,,,,1.0,2.0,,,
level_c,CA,US,4.0,5.0,14.0,492,14.0,CONSULTANT,38.0,0.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2.0,,,950.36,2662.146053,300.36,,,2.0,2.0,2.0,,
level_b,CA,US,3.0,2.0,4.0,259,1.0,TECH,37.0,5.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,OH,US,4.0,3.0,34.0,83,2.0,OTHER,80.0,0.0,906.0,1.0,285.48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.48,0.0,0.0,0.0,,,,,,,,,,,,,,,
level_b,NJ,US,2.0,1.0,37.0,382,2.0,TECH,52.0,0.0,1666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1500.0,,2500.0,,,1.0,,1.0,,
level_d,ID,US,2.0,1.0,4.0,59,4.0,SELF,36.0,2.0,1317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_a,NAN,NAN,1.0,1.0,1.0,1,4.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NE,US,5.0,5.0,13.0,267,2.0,TECH,44.0,466.0,1505.0,18.0,96866.67000000004,69010.45000000001,104075.62999999996,98804.19,7.0,18.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.481666666668,3833.9138888888897,5781.979444444442,5489.121666666667,,3.0,,,,,14526.69,,,,,2.0,,,
level_b,IL,US,2.0,2.0,4.0,211,3.0,TRADER,28.0,7.0,1102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
